site,taxon,class,n
nh4,AFRA,<4cm,0
nh4,AFRA,>4cm,0
nh4,AGAR,<4cm,0
nh4,AGAR,>4cm,0
nh4,ALAM,<4cm,0
nh4,ALAM,>4cm,0
nh4,CNAT,<4cm,0
nh4,CNAT,>4cm,0
nh4,DLAB,<4cm,0
nh4,DLAB,>4cm,0
nh4,DSTO,<4cm,0
nh4,DSTO,>4cm,1
nh4,EFAS,<4cm,0
nh4,EFAS,>4cm,0
nh4,MADR,<4cm,0
nh4,MADR,>4cm,0
nh4,MALI,<4cm,0
nh4,MALI,>4cm,0
nh4,MCAV,<4cm,2
nh4,MCAV,>4cm,3
nh4,MDEC,<4cm,0
nh4,MDEC,>4cm,1
nh4,MFER,<4cm,0
nh4,MFER,>4cm,0
nh4,MMEA,<4cm,0
nh4,MMEA,>4cm,0
nh4,OFRA,<4cm,0
nh4,OFRA,>4cm,0
nh4,OROB,<4cm,0
nh4,OROB,>4cm,0
nh4,PAST,<4cm,4
nh4,PAST,>4cm,13
nh4,PCLI,<4cm,0
nh4,PCLI,>4cm,0
nh4,PORI,<4cm,0
nh4,PORI,>4cm,0
nh4,PPOR,<4cm,0
nh4,PPOR,>4cm,1
nh4,PSTR,<4cm,0
nh4,PSTR,>4cm,0
nh4,SBOU,<4cm,0
nh4,SBOU,>4cm,0
nh4,SIDE,<4cm,0
nh4,SIDE,>4cm,0
nh4,SINT,<4cm,3
nh4,SINT,>4cm,2
nh4,SRAD,<4cm,4
nh4,SRAD,>4cm,2
nh4,SSID,<4cm,18
nh4,SSID,>4cm,6
nh5,AAGA,<4cm,0
nh5,AAGA,>4cm,0
nh5,AFRA,<4cm,0
nh5,AFRA,>4cm,0
nh5,AGAR,<4cm,0
nh5,AGAR,>4cm,0
nh5,ALAM,<4cm,0
nh5,ALAM,>4cm,0
nh5,CNAT,<4cm,0
nh5,CNAT,>4cm,0
nh5,DLAB,<4cm,0
nh5,DLAB,>4cm,0
nh5,DSTO,<4cm,0
nh5,DSTO,>4cm,0
nh5,EFAS,<4cm,0
nh5,EFAS,>4cm,1
nh5,MADR,<4cm,0
nh5,MADR,>4cm,0
nh5,MALI,<4cm,0
nh5,MALI,>4cm,0
nh5,MCAV,<4cm,0
nh5,MCAV,>4cm,4
nh5,MDEC,<4cm,0
nh5,MDEC,>4cm,0
nh5,MFER,<4cm,0
nh5,MFER,>4cm,0
nh5,MMEA,<4cm,0
nh5,MMEA,>4cm,0
nh5,OFRA,<4cm,0
nh5,OFRA,>4cm,0
nh5,OROB,<4cm,0
nh5,OROB,>4cm,0
nh5,PAST,<4cm,2
nh5,PAST,>4cm,10
nh5,PCLI,<4cm,0
nh5,PCLI,>4cm,0
nh5,PORI,<4cm,0
nh5,PORI,>4cm,0
nh5,PPOR,<4cm,0
nh5,PPOR,>4cm,2
nh5,PSTR,<4cm,0
nh5,PSTR,>4cm,0
nh5,SBOU,<4cm,0
nh5,SBOU,>4cm,0
nh5,SIDE,<4cm,0
nh5,SIDE,>4cm,0
nh5,SINT,<4cm,10
nh5,SINT,>4cm,2
nh5,SRAD,<4cm,9
nh5,SRAD,>4cm,2
nh5,SSID,<4cm,19
nh5,SSID,>4cm,3
nh6,AAGA,<4cm,0
nh6,AAGA,>4cm,0
nh6,AFRA,<4cm,0
nh6,AFRA,>4cm,0
nh6,AGAR,<4cm,0
nh6,AGAR,>4cm,0
nh6,ALAM,<4cm,0
nh6,ALAM,>4cm,0
nh6,CNAT,<4cm,0
nh6,CNAT,>4cm,0
nh6,DLAB,<4cm,0
nh6,DLAB,>4cm,0
nh6,DSTO,<4cm,0
nh6,DSTO,>4cm,0
nh6,EFAS,<4cm,0
nh6,EFAS,>4cm,0
nh6,MADR,<4cm,0
nh6,MADR,>4cm,0
nh6,MALI,<4cm,0
nh6,MALI,>4cm,0
nh6,MCAV,<4cm,1
nh6,MCAV,>4cm,1
nh6,MDEC,<4cm,1
nh6,MDEC,>4cm,0
nh6,MFER,<4cm,0
nh6,MFER,>4cm,0
nh6,MMEA,<4cm,0
nh6,MMEA,>4cm,0
nh6,OFRA,<4cm,1
nh6,OFRA,>4cm,0
nh6,OROB,<4cm,0
nh6,OROB,>4cm,0
nh6,PAST,<4cm,5
nh6,PAST,>4cm,6
nh6,PCLI,<4cm,0
nh6,PCLI,>4cm,0
nh6,PORI,<4cm,0
nh6,PORI,>4cm,0
nh6,PPOR,<4cm,1
nh6,PPOR,>4cm,1
nh6,PSTR,<4cm,0
nh6,PSTR,>4cm,0
nh6,SBOU,<4cm,0
nh6,SBOU,>4cm,0
nh6,SIDE,<4cm,0
nh6,SIDE,>4cm,0
nh6,SINT,<4cm,0
nh6,SINT,>4cm,0
nh6,SRAD,<4cm,2
nh6,SRAD,>4cm,0
nh6,SSID,<4cm,14
nh6,SSID,>4cm,2
nh7,AAGA,<4cm,0
nh7,AAGA,>4cm,0
nh7,AFRA,<4cm,0
nh7,AFRA,>4cm,0
nh7,AGAR,<4cm,0
nh7,AGAR,>4cm,0
nh7,ALAM,<4cm,0
nh7,ALAM,>4cm,0
nh7,CNAT,<4cm,0
nh7,CNAT,>4cm,0
nh7,DLAB,<4cm,0
nh7,DLAB,>4cm,0
nh7,DSTO,<4cm,1
nh7,DSTO,>4cm,0
nh7,EFAS,<4cm,0
nh7,EFAS,>4cm,0
nh7,MADR,<4cm,0
nh7,MADR,>4cm,0
nh7,MALI,<4cm,0
nh7,MALI,>4cm,0
nh7,MCAV,<4cm,4
nh7,MCAV,>4cm,3
nh7,MDEC,<4cm,0
nh7,MDEC,>4cm,1
nh7,MFER,<4cm,0
nh7,MFER,>4cm,0
nh7,MMEA,<4cm,0
nh7,MMEA,>4cm,0
nh7,OFRA,<4cm,0
nh7,OFRA,>4cm,0
nh7,OROB,<4cm,0
nh7,OROB,>4cm,0
nh7,PAST,<4cm,6
nh7,PAST,>4cm,14
nh7,PCLI,<4cm,0
nh7,PCLI,>4cm,0
nh7,PORI,<4cm,0
nh7,PORI,>4cm,0
nh7,PPOR,<4cm,0
nh7,PPOR,>4cm,0
nh7,PSTR,<4cm,0
nh7,PSTR,>4cm,0
nh7,SBOU,<4cm,1
nh7,SBOU,>4cm,0
nh7,SIDE,<4cm,0
nh7,SIDE,>4cm,0
nh7,SINT,<4cm,5
nh7,SINT,>4cm,4
nh7,SRAD,<4cm,0
nh7,SRAD,>4cm,0
nh7,SSID,<4cm,18
nh7,SSID,>4cm,7
ni1,AAGA,<4cm,0
ni1,AAGA,>4cm,0
ni1,AFRA,<4cm,0
ni1,AFRA,>4cm,0
ni1,AGAR,<4cm,0
ni1,AGAR,>4cm,0
ni1,ALAM,<4cm,0
ni1,ALAM,>4cm,1
ni1,CNAT,<4cm,0
ni1,CNAT,>4cm,0
ni1,DLAB,<4cm,0
ni1,DLAB,>4cm,0
ni1,DSTO,<4cm,0
ni1,DSTO,>4cm,0
ni1,EFAS,<4cm,0
ni1,EFAS,>4cm,0
ni1,MADR,<4cm,0
ni1,MADR,>4cm,0
ni1,MALI,<4cm,0
ni1,MALI,>4cm,1
ni1,MCAV,<4cm,2
ni1,MCAV,>4cm,4
ni1,MDEC,<4cm,0
ni1,MDEC,>4cm,2
ni1,MFER,<4cm,0
ni1,MFER,>4cm,0
ni1,MMEA,<4cm,0
ni1,MMEA,>4cm,0
ni1,OFRA,<4cm,0
ni1,OFRA,>4cm,0
ni1,OROB,<4cm,0
ni1,OROB,>4cm,0
ni1,PAST,<4cm,0
ni1,PAST,>4cm,3
ni1,PCLI,<4cm,0
ni1,PCLI,>4cm,0
ni1,PORI,<4cm,0
ni1,PORI,>4cm,0
ni1,PPOR,<4cm,0
ni1,PPOR,>4cm,0
ni1,PSTR,<4cm,0
ni1,PSTR,>4cm,0
ni1,SBOU,<4cm,0
ni1,SBOU,>4cm,0
ni1,SIDE,<4cm,0
ni1,SIDE,>4cm,0
ni1,SINT,<4cm,0
ni1,SINT,>4cm,0
ni1,SRAD,<4cm,0
ni1,SRAD,>4cm,0
ni1,SSID,<4cm,1
ni1,SSID,>4cm,4
ni2,AAGA,<4cm,0
ni2,AAGA,>4cm,0
ni2,AFRA,<4cm,0
ni2,AFRA,>4cm,0
ni2,AGAR,<4cm,0
ni2,AGAR,>4cm,0
ni2,ALAM,<4cm,0
ni2,ALAM,>4cm,0
ni2,CNAT,<4cm,0
ni2,CNAT,>4cm,0
ni2,DLAB,<4cm,0
ni2,DLAB,>4cm,0
ni2,DSTO,<4cm,0
ni2,DSTO,>4cm,0
ni2,EFAS,<4cm,0
ni2,EFAS,>4cm,0
ni2,MADR,<4cm,0
ni2,MADR,>4cm,0
ni2,MALI,<4cm,0
ni2,MALI,>4cm,0
ni2,MCAV,<4cm,1
ni2,MCAV,>4cm,3
ni2,MDEC,<4cm,1
ni2,MDEC,>4cm,0
ni2,MFER,<4cm,0
ni2,MFER,>4cm,0
ni2,MMEA,<4cm,0
ni2,MMEA,>4cm,0
ni2,OFRA,<4cm,0
ni2,OFRA,>4cm,0
ni2,OROB,<4cm,0
ni2,OROB,>4cm,0
ni2,PAST,<4cm,0
ni2,PAST,>4cm,2
ni2,PCLI,<4cm,0
ni2,PCLI,>4cm,0
ni2,PORI,<4cm,0
ni2,PORI,>4cm,1
ni2,PPOR,<4cm,0
ni2,PPOR,>4cm,1
ni2,PSTR,<4cm,0
ni2,PSTR,>4cm,0
ni2,SBOU,<4cm,0
ni2,SBOU,>4cm,0
ni2,SIDE,<4cm,0
ni2,SIDE,>4cm,0
ni2,SINT,<4cm,0
ni2,SINT,>4cm,0
ni2,SRAD,<4cm,0
ni2,SRAD,>4cm,0
ni2,SSID,<4cm,1
ni2,SSID,>4cm,2
ni3,AAGA,<4cm,0
ni3,AAGA,>4cm,1
ni3,AFRA,<4cm,0
ni3,AFRA,>4cm,0
ni3,AGAR,<4cm,0
ni3,AGAR,>4cm,0
ni3,ALAM,<4cm,0
ni3,ALAM,>4cm,1
ni3,CNAT,<4cm,0
ni3,CNAT,>4cm,1
ni3,DLAB,<4cm,0
ni3,DLAB,>4cm,0
ni3,DSTO,<4cm,0
ni3,DSTO,>4cm,0
ni3,EFAS,<4cm,0
ni3,EFAS,>4cm,0
ni3,MADR,<4cm,0
ni3,MADR,>4cm,0
ni3,MALI,<4cm,0
ni3,MALI,>4cm,0
ni3,MCAV,<4cm,3
ni3,MCAV,>4cm,3
ni3,MDEC,<4cm,1
ni3,MDEC,>4cm,2
ni3,MFER,<4cm,0
ni3,MFER,>4cm,0
ni3,MMEA,<4cm,0
ni3,MMEA,>4cm,0
ni3,OFRA,<4cm,0
ni3,OFRA,>4cm,0
ni3,OROB,<4cm,0
ni3,OROB,>4cm,0
ni3,PAST,<4cm,0
ni3,PAST,>4cm,10
ni3,PCLI,<4cm,0
ni3,PCLI,>4cm,0
ni3,PORI,<4cm,0
ni3,PORI,>4cm,0
ni3,PPOR,<4cm,0
ni3,PPOR,>4cm,0
ni3,PSTR,<4cm,0
ni3,PSTR,>4cm,0
ni3,SBOU,<4cm,0
ni3,SBOU,>4cm,1
ni3,SIDE,<4cm,0
ni3,SIDE,>4cm,0
ni3,SINT,<4cm,0
ni3,SINT,>4cm,0
ni3,SRAD,<4cm,0
ni3,SRAD,>4cm,0
ni3,SSID,<4cm,8
ni3,SSID,>4cm,4
ni4,AAGA,<4cm,0
ni4,AAGA,>4cm,0
ni4,AFRA,<4cm,0
ni4,AFRA,>4cm,0
ni4,AGAR,<4cm,0
ni4,AGAR,>4cm,0
ni4,ALAM,<4cm,0
ni4,ALAM,>4cm,0
ni4,CNAT,<4cm,0
ni4,CNAT,>4cm,0
ni4,DLAB,<4cm,0
ni4,DLAB,>4cm,1
ni4,DSTO,<4cm,0
ni4,DSTO,>4cm,0
ni4,EFAS,<4cm,0
ni4,EFAS,>4cm,0
ni4,MADR,<4cm,0
ni4,MADR,>4cm,0
ni4,MALI,<4cm,0
ni4,MALI,>4cm,0
ni4,MCAV,<4cm,0
ni4,MCAV,>4cm,1
ni4,MDEC,<4cm,0
ni4,MDEC,>4cm,0
ni4,MFER,<4cm,0
ni4,MFER,>4cm,0
ni4,MMEA,<4cm,0
ni4,MMEA,>4cm,1
ni4,OFRA,<4cm,0
ni4,OFRA,>4cm,0
ni4,OROB,<4cm,0
ni4,OROB,>4cm,0
ni4,PAST,<4cm,0
ni4,PAST,>4cm,1
ni4,PCLI,<4cm,0
ni4,PCLI,>4cm,0
ni4,PORI,<4cm,0
ni4,PORI,>4cm,0
ni4,PPOR,<4cm,0
ni4,PPOR,>4cm,0
ni4,PSTR,<4cm,0
ni4,PSTR,>4cm,0
ni4,SBOU,<4cm,0
ni4,SBOU,>4cm,0
ni4,SIDE,<4cm,0
ni4,SIDE,>4cm,0
ni4,SINT,<4cm,1
ni4,SINT,>4cm,0
ni4,SRAD,<4cm,0
ni4,SRAD,>4cm,0
ni4,SSID,<4cm,4
ni4,SSID,>4cm,1
ni5,AAGA,<4cm,1
ni5,AAGA,>4cm,1
ni5,AFRA,<4cm,0
ni5,AFRA,>4cm,0
ni5,AGAR,<4cm,0
ni5,AGAR,>4cm,0
ni5,ALAM,<4cm,0
ni5,ALAM,>4cm,0
ni5,CNAT,<4cm,0
ni5,CNAT,>4cm,0
ni5,DLAB,<4cm,0
ni5,DLAB,>4cm,0
ni5,DSTO,<4cm,0
ni5,DSTO,>4cm,0
ni5,EFAS,<4cm,0
ni5,EFAS,>4cm,0
ni5,MADR,<4cm,0
ni5,MADR,>4cm,0
ni5,MALI,<4cm,0
ni5,MALI,>4cm,0
ni5,MCAV,<4cm,3
ni5,MCAV,>4cm,1
ni5,MDEC,<4cm,0
ni5,MDEC,>4cm,0
ni5,MFER,<4cm,0
ni5,MFER,>4cm,0
ni5,MMEA,<4cm,0
ni5,MMEA,>4cm,0
ni5,OFRA,<4cm,0
ni5,OFRA,>4cm,0
ni5,OROB,<4cm,0
ni5,OROB,>4cm,0
ni5,PAST,<4cm,3
ni5,PAST,>4cm,7
ni5,PCLI,<4cm,0
ni5,PCLI,>4cm,0
ni5,PORI,<4cm,0
ni5,PORI,>4cm,0
ni5,PPOR,<4cm,1
ni5,PPOR,>4cm,1
ni5,PSTR,<4cm,0
ni5,PSTR,>4cm,0
ni5,SBOU,<4cm,0
ni5,SBOU,>4cm,0
ni5,SIDE,<4cm,0
ni5,SIDE,>4cm,0
ni5,SINT,<4cm,4
ni5,SINT,>4cm,2
ni5,SRAD,<4cm,0
ni5,SRAD,>4cm,0
ni5,SSID,<4cm,5
ni5,SSID,>4cm,1
ni6,AAGA,<4cm,0
ni6,AAGA,>4cm,0
ni6,AFRA,<4cm,0
ni6,AFRA,>4cm,0
ni6,AGAR,<4cm,0
ni6,AGAR,>4cm,0
ni6,ALAM,<4cm,0
ni6,ALAM,>4cm,0
ni6,CNAT,<4cm,0
ni6,CNAT,>4cm,0
ni6,DLAB,<4cm,0
ni6,DLAB,>4cm,0
ni6,DSTO,<4cm,1
ni6,DSTO,>4cm,0
ni6,EFAS,<4cm,0
ni6,EFAS,>4cm,0
ni6,MADR,<4cm,0
ni6,MADR,>4cm,0
ni6,MALI,<4cm,0
ni6,MALI,>4cm,0
ni6,MCAV,<4cm,8
ni6,MCAV,>4cm,3
ni6,MDEC,<4cm,0
ni6,MDEC,>4cm,2
ni6,MFER,<4cm,0
ni6,MFER,>4cm,0
ni6,MMEA,<4cm,0
ni6,MMEA,>4cm,1
ni6,OFRA,<4cm,0
ni6,OFRA,>4cm,0
ni6,OROB,<4cm,0
ni6,OROB,>4cm,0
ni6,PAST,<4cm,2
ni6,PAST,>4cm,13
ni6,PCLI,<4cm,0
ni6,PCLI,>4cm,0
ni6,PORI,<4cm,0
ni6,PORI,>4cm,0
ni6,PPOR,<4cm,0
ni6,PPOR,>4cm,1
ni6,PSTR,<4cm,0
ni6,PSTR,>4cm,0
ni6,SBOU,<4cm,0
ni6,SBOU,>4cm,0
ni6,SIDE,<4cm,0
ni6,SIDE,>4cm,0
ni6,SINT,<4cm,2
ni6,SINT,>4cm,2
ni6,SRAD,<4cm,0
ni6,SRAD,>4cm,0
ni6,SSID,<4cm,8
ni6,SSID,>4cm,2
sa1,AAGA,<4cm,0
sa1,AAGA,>4cm,0
sa1,AFRA,<4cm,0
sa1,AFRA,>4cm,0
sa1,AGAR,<4cm,0
sa1,AGAR,>4cm,0
sa1,ALAM,<4cm,0
sa1,ALAM,>4cm,0
sa1,CNAT,<4cm,0
sa1,CNAT,>4cm,0
sa1,DLAB,<4cm,0
sa1,DLAB,>4cm,0
sa1,DSTO,<4cm,0
sa1,DSTO,>4cm,0
sa1,EFAS,<4cm,0
sa1,EFAS,>4cm,0
sa1,MADR,<4cm,0
sa1,MADR,>4cm,0
sa1,MALI,<4cm,0
sa1,MALI,>4cm,0
sa1,MCAV,<4cm,0
sa1,MCAV,>4cm,0
sa1,MDEC,<4cm,0
sa1,MDEC,>4cm,0
sa1,MFER,<4cm,0
sa1,MFER,>4cm,0
sa1,MMEA,<4cm,0
sa1,MMEA,>4cm,0
sa1,OFRA,<4cm,0
sa1,OFRA,>4cm,0
sa1,OROB,<4cm,0
sa1,OROB,>4cm,0
sa1,PAST,<4cm,0
sa1,PAST,>4cm,0
sa1,PCLI,<4cm,0
sa1,PCLI,>4cm,0
sa1,PORI,<4cm,0
sa1,PORI,>4cm,0
sa1,PPOR,<4cm,0
sa1,PPOR,>4cm,0
sa1,PSTR,<4cm,0
sa1,PSTR,>4cm,0
sa1,SBOU,<4cm,0
sa1,SBOU,>4cm,0
sa1,SIDE,<4cm,0
sa1,SIDE,>4cm,0
sa1,SINT,<4cm,0
sa1,SINT,>4cm,2
sa1,SRAD,<4cm,0
sa1,SRAD,>4cm,0
sa1,SSID,<4cm,1
sa1,SSID,>4cm,0
sa2,AAGA,<4cm,0
sa2,AAGA,>4cm,0
sa2,AFRA,<4cm,0
sa2,AFRA,>4cm,0
sa2,AGAR,<4cm,0
sa2,AGAR,>4cm,0
sa2,ALAM,<4cm,0
sa2,ALAM,>4cm,0
sa2,CNAT,<4cm,0
sa2,CNAT,>4cm,0
sa2,DLAB,<4cm,0
sa2,DLAB,>4cm,0
sa2,DSTO,<4cm,0
sa2,DSTO,>4cm,0
sa2,EFAS,<4cm,0
sa2,EFAS,>4cm,0
sa2,MADR,<4cm,0
sa2,MADR,>4cm,0
sa2,MALI,<4cm,0
sa2,MALI,>4cm,0
sa2,MCAV,<4cm,0
sa2,MCAV,>4cm,0
sa2,MDEC,<4cm,0
sa2,MDEC,>4cm,0
sa2,MFER,<4cm,0
sa2,MFER,>4cm,0
sa2,MMEA,<4cm,0
sa2,MMEA,>4cm,0
sa2,OFRA,<4cm,0
sa2,OFRA,>4cm,0
sa2,OROB,<4cm,0
sa2,OROB,>4cm,0
sa2,PAST,<4cm,0
sa2,PAST,>4cm,0
sa2,PCLI,<4cm,0
sa2,PCLI,>4cm,0
sa2,PORI,<4cm,0
sa2,PORI,>4cm,0
sa2,PPOR,<4cm,0
sa2,PPOR,>4cm,0
sa2,PSTR,<4cm,0
sa2,PSTR,>4cm,0
sa2,SBOU,<4cm,0
sa2,SBOU,>4cm,0
sa2,SIDE,<4cm,0
sa2,SIDE,>4cm,0
sa2,SINT,<4cm,0
sa2,SINT,>4cm,1
sa2,SRAD,<4cm,2
sa2,SRAD,>4cm,0
sa2,SSID,<4cm,10
sa2,SSID,>4cm,1
sb1,AAGA,<4cm,0
sb1,AAGA,>4cm,0
sb1,AFRA,<4cm,0
sb1,AFRA,>4cm,0
sb1,AGAR,<4cm,0
sb1,AGAR,>4cm,0
sb1,ALAM,<4cm,0
sb1,ALAM,>4cm,0
sb1,CNAT,<4cm,0
sb1,CNAT,>4cm,0
sb1,DLAB,<4cm,0
sb1,DLAB,>4cm,0
sb1,DSTO,<4cm,0
sb1,DSTO,>4cm,0
sb1,EFAS,<4cm,0
sb1,EFAS,>4cm,0
sb1,MADR,<4cm,0
sb1,MADR,>4cm,0
sb1,MALI,<4cm,0
sb1,MALI,>4cm,0
sb1,MCAV,<4cm,0
sb1,MCAV,>4cm,0
sb1,MDEC,<4cm,0
sb1,MDEC,>4cm,0
sb1,MFER,<4cm,0
sb1,MFER,>4cm,0
sb1,MMEA,<4cm,0
sb1,MMEA,>4cm,0
sb1,OFRA,<4cm,0
sb1,OFRA,>4cm,0
sb1,OROB,<4cm,0
sb1,OROB,>4cm,0
sb1,PAST,<4cm,0
sb1,PAST,>4cm,0
sb1,PCLI,<4cm,0
sb1,PCLI,>4cm,0
sb1,PORI,<4cm,0
sb1,PORI,>4cm,0
sb1,PPOR,<4cm,0
sb1,PPOR,>4cm,0
sb1,PSTR,<4cm,0
sb1,PSTR,>4cm,0
sb1,SBOU,<4cm,0
sb1,SBOU,>4cm,0
sb1,SIDE,<4cm,0
sb1,SIDE,>4cm,0
sb1,SINT,<4cm,0
sb1,SINT,>4cm,0
sb1,SRAD,<4cm,0
sb1,SRAD,>4cm,0
sb1,SSID,<4cm,0
sb1,SSID,>4cm,0
sb2,AAGA,<4cm,0
sb2,AAGA,>4cm,0
sb2,AFRA,<4cm,0
sb2,AFRA,>4cm,0
sb2,AGAR,<4cm,0
sb2,AGAR,>4cm,0
sb2,ALAM,<4cm,0
sb2,ALAM,>4cm,0
sb2,CNAT,<4cm,0
sb2,CNAT,>4cm,0
sb2,DLAB,<4cm,0
sb2,DLAB,>4cm,0
sb2,DSTO,<4cm,0
sb2,DSTO,>4cm,1
sb2,EFAS,<4cm,0
sb2,EFAS,>4cm,0
sb2,MADR,<4cm,0
sb2,MADR,>4cm,0
sb2,MALI,<4cm,0
sb2,MALI,>4cm,0
sb2,MCAV,<4cm,0
sb2,MCAV,>4cm,1
sb2,MDEC,<4cm,0
sb2,MDEC,>4cm,0
sb2,MFER,<4cm,0
sb2,MFER,>4cm,0
sb2,MMEA,<4cm,0
sb2,MMEA,>4cm,0
sb2,OFRA,<4cm,0
sb2,OFRA,>4cm,0
sb2,OROB,<4cm,0
sb2,OROB,>4cm,0
sb2,PAST,<4cm,0
sb2,PAST,>4cm,0
sb2,PCLI,<4cm,0
sb2,PCLI,>4cm,0
sb2,PORI,<4cm,0
sb2,PORI,>4cm,0
sb2,PPOR,<4cm,0
sb2,PPOR,>4cm,0
sb2,PSTR,<4cm,0
sb2,PSTR,>4cm,0
sb2,SBOU,<4cm,0
sb2,SBOU,>4cm,0
sb2,SIDE,<4cm,0
sb2,SIDE,>4cm,0
sb2,SINT,<4cm,0
sb2,SINT,>4cm,2
sb2,SRAD,<4cm,3
sb2,SRAD,>4cm,0
sb2,SSID,<4cm,2
sb2,SSID,>4cm,1
sb3,AAGA,<4cm,0
sb3,AAGA,>4cm,0
sb3,AFRA,<4cm,0
sb3,AFRA,>4cm,0
sb3,AGAR,<4cm,0
sb3,AGAR,>4cm,0
sb3,ALAM,<4cm,0
sb3,ALAM,>4cm,0
sb3,CNAT,<4cm,0
sb3,CNAT,>4cm,0
sb3,DLAB,<4cm,0
sb3,DLAB,>4cm,0
sb3,DSTO,<4cm,0
sb3,DSTO,>4cm,0
sb3,EFAS,<4cm,0
sb3,EFAS,>4cm,0
sb3,MADR,<4cm,0
sb3,MADR,>4cm,0
sb3,MALI,<4cm,0
sb3,MALI,>4cm,0
sb3,MCAV,<4cm,1
sb3,MCAV,>4cm,1
sb3,MDEC,<4cm,0
sb3,MDEC,>4cm,0
sb3,MFER,<4cm,0
sb3,MFER,>4cm,0
sb3,MMEA,<4cm,0
sb3,MMEA,>4cm,0
sb3,OFRA,<4cm,0
sb3,OFRA,>4cm,0
sb3,OROB,<4cm,0
sb3,OROB,>4cm,0
sb3,PAST,<4cm,0
sb3,PAST,>4cm,0
sb3,PCLI,<4cm,0
sb3,PCLI,>4cm,0
sb3,PORI,<4cm,0
sb3,PORI,>4cm,0
sb3,PPOR,<4cm,0
sb3,PPOR,>4cm,0
sb3,PSTR,<4cm,0
sb3,PSTR,>4cm,0
sb3,SBOU,<4cm,0
sb3,SBOU,>4cm,0
sb3,SIDE,<4cm,0
sb3,SIDE,>4cm,0
sb3,SINT,<4cm,1
sb3,SINT,>4cm,0
sb3,SRAD,<4cm,0
sb3,SRAD,>4cm,0
sb3,SSID,<4cm,6
sb3,SSID,>4cm,0
sb4,AAGA,<4cm,0
sb4,AAGA,>4cm,0
sb4,AFRA,<4cm,0
sb4,AFRA,>4cm,0
sb4,AGAR,<4cm,0
sb4,AGAR,>4cm,0
sb4,ALAM,<4cm,0
sb4,ALAM,>4cm,0
sb4,CNAT,<4cm,0
sb4,CNAT,>4cm,0
sb4,DLAB,<4cm,0
sb4,DLAB,>4cm,0
sb4,DSTO,<4cm,0
sb4,DSTO,>4cm,1
sb4,EFAS,<4cm,0
sb4,EFAS,>4cm,0
sb4,MADR,<4cm,0
sb4,MADR,>4cm,0
sb4,MALI,<4cm,0
sb4,MALI,>4cm,0
sb4,MCAV,<4cm,0
sb4,MCAV,>4cm,0
sb4,MDEC,<4cm,0
sb4,MDEC,>4cm,0
sb4,MFER,<4cm,0
sb4,MFER,>4cm,0
sb4,MMEA,<4cm,0
sb4,MMEA,>4cm,0
sb4,OFRA,<4cm,0
sb4,OFRA,>4cm,0
sb4,OROB,<4cm,0
sb4,OROB,>4cm,0
sb4,PAST,<4cm,0
sb4,PAST,>4cm,0
sb4,PCLI,<4cm,0
sb4,PCLI,>4cm,0
sb4,PORI,<4cm,0
sb4,PORI,>4cm,0
sb4,PPOR,<4cm,2
sb4,PPOR,>4cm,0
sb4,PSTR,<4cm,0
sb4,PSTR,>4cm,0
sb4,SBOU,<4cm,0
sb4,SBOU,>4cm,0
sb4,SIDE,<4cm,0
sb4,SIDE,>4cm,0
sb4,SINT,<4cm,0
sb4,SINT,>4cm,1
sb4,SRAD,<4cm,0
sb4,SRAD,>4cm,0
sb4,SSID,<4cm,23
sb4,SSID,>4cm,0
sb5,AAGA,<4cm,0
sb5,AAGA,>4cm,0
sb5,AFRA,<4cm,0
sb5,AFRA,>4cm,0
sb5,AGAR,<4cm,0
sb5,AGAR,>4cm,0
sb5,ALAM,<4cm,0
sb5,ALAM,>4cm,0
sb5,CNAT,<4cm,0
sb5,CNAT,>4cm,0
sb5,DLAB,<4cm,0
sb5,DLAB,>4cm,0
sb5,DSTO,<4cm,0
sb5,DSTO,>4cm,0
sb5,EFAS,<4cm,0
sb5,EFAS,>4cm,0
sb5,MADR,<4cm,0
sb5,MADR,>4cm,0
sb5,MALI,<4cm,0
sb5,MALI,>4cm,0
sb5,MCAV,<4cm,0
sb5,MCAV,>4cm,0
sb5,MDEC,<4cm,0
sb5,MDEC,>4cm,0
sb5,MFER,<4cm,0
sb5,MFER,>4cm,0
sb5,MMEA,<4cm,0
sb5,MMEA,>4cm,0
sb5,OFRA,<4cm,0
sb5,OFRA,>4cm,0
sb5,OROB,<4cm,0
sb5,OROB,>4cm,0
sb5,PAST,<4cm,0
sb5,PAST,>4cm,0
sb5,PCLI,<4cm,0
sb5,PCLI,>4cm,0
sb5,PORI,<4cm,0
sb5,PORI,>4cm,0
sb5,PPOR,<4cm,0
sb5,PPOR,>4cm,0
sb5,PSTR,<4cm,0
sb5,PSTR,>4cm,0
sb5,SBOU,<4cm,0
sb5,SBOU,>4cm,0
sb5,SIDE,<4cm,0
sb5,SIDE,>4cm,0
sb5,SINT,<4cm,4
sb5,SINT,>4cm,2
sb5,SRAD,<4cm,0
sb5,SRAD,>4cm,0
sb5,SSID,<4cm,0
sb5,SSID,>4cm,0
sb6,AAGA,<4cm,0
sb6,AAGA,>4cm,0
sb6,AFRA,<4cm,0
sb6,AFRA,>4cm,0
sb6,AGAR,<4cm,0
sb6,AGAR,>4cm,0
sb6,ALAM,<4cm,0
sb6,ALAM,>4cm,0
sb6,CNAT,<4cm,0
