site,taxon,class,n
MI-129-LR,MADR,>4cm,9
MI-129-LR,MCAV,<4cm,3
MI-129-LR,MCAV,>4cm,5
MI-129-LR,MEAN,<4cm,3
MI-129-LR,MMEA,>4cm,0
MI-129-LR,MUSS,<4cm,0
MI-129-LR,MYCE,>4cm,1
MI-129-LR,OCUL,<4cm,0
MI-129-LR,OCUL,>4cm,0
MI-129-LR,ORBI,<4cm,0
MI-129-LR,ORBI,>4cm,0
MI-129-LR,PORI,<4cm,0
MI-129-LR,PORI,>4cm,5
MI-129-LR,SCOL,>4cm,0
MI-129-LR,SIDE,<4cm,4
MI-129-LR,SIDE,>4cm,7
MI-129-LR,SINT,<4cm,0
MI-129-LR,SINT,>4cm,10
MI-129-LR,SOLE,<4cm,0
MI-129-LR,SOLE,>4cm,0
MI-130-LR,ACER,<4cm,0
MI-130-LR,ACER,>4cm,0
MI-130-LR,AGAR,<4cm,0
MI-130-LR,AGAR,>4cm,1
MI-130-LR,DSTO,>4cm,0
MI-130-LR,EFAS,>4cm,0
MI-130-LR,FAVI,<4cm,0
MI-130-LR,FAVI,>4cm,0
MI-130-LR,HCUC,<4cm,0
MI-130-LR,HCUC,>4cm,0
MI-130-LR,MADR,<4cm,0
MI-130-LR,MADR,>4cm,5
MI-130-LR,MCAV,<4cm,1
MI-130-LR,MCAV,>4cm,2
MI-130-LR,MEAN,<4cm,4
MI-130-LR,MMEA,>4cm,1
MI-130-LR,MUSS,<4cm,0
MI-130-LR,MYCE,>4cm,0
MI-130-LR,OCUL,<4cm,0
MI-130-LR,OCUL,>4cm,0
MI-130-LR,ORBI,<4cm,0
MI-130-LR,ORBI,>4cm,0
MI-130-LR,PORI,<4cm,0
MI-130-LR,PORI,>4cm,9
MI-130-LR,SCOL,>4cm,0
MI-130-LR,SIDE,<4cm,3
MI-130-LR,SIDE,>4cm,6
MI-130-LR,SINT,<4cm,5
MI-130-LR,SINT,>4cm,10
MI-130-LR,SOLE,<4cm,0
MI-130-LR,SOLE,>4cm,1
MI-181-LR,ACER,<4cm,0
MI-181-LR,ACER,>4cm,0
MI-181-LR,AGAR,<4cm,0
MI-181-LR,AGAR,>4cm,0
MI-181-LR,DSTO,>4cm,0
MI-181-LR,EFAS,>4cm,0
MI-181-LR,FAVI,<4cm,0
MI-181-LR,FAVI,>4cm,1
MI-181-LR,HCUC,<4cm,0
MI-181-LR,HCUC,>4cm,0
MI-181-LR,MADR,<4cm,0
MI-181-LR,MADR,>4cm,0
MI-181-LR,MCAV,<4cm,0
MI-181-LR,MCAV,>4cm,1
MI-181-LR,MEAN,<4cm,0
MI-181-LR,MMEA,>4cm,0
MI-181-LR,MUSS,<4cm,0
MI-181-LR,MYCE,>4cm,0
MI-181-LR,OCUL,<4cm,0
MI-181-LR,OCUL,>4cm,0
MI-181-LR,ORBI,<4cm,0
MI-181-LR,ORBI,>4cm,0
MI-181-LR,PORI,<4cm,0
MI-181-LR,PORI,>4cm,0
MI-181-LR,SCOL,>4cm,0
MI-181-LR,SIDE,<4cm,2
MI-181-LR,SIDE,>4cm,4
MI-181-LR,SINT,<4cm,0
MI-181-LR,SINT,>4cm,3
MI-181-LR,SOLE,<4cm,0
MI-181-LR,SOLE,>4cm,0
MI-182-LR,ACER,<4cm,0
MI-182-LR,ACER,>4cm,0
MI-182-LR,AGAR,<4cm,0
MI-182-LR,AGAR,>4cm,0
MI-182-LR,DSTO,>4cm,1
MI-182-LR,EFAS,>4cm,0
MI-182-LR,FAVI,<4cm,2
MI-182-LR,FAVI,>4cm,0
MI-182-LR,HCUC,<4cm,0
MI-182-LR,HCUC,>4cm,0
MI-182-LR,MADR,<4cm,0
MI-182-LR,MADR,>4cm,0
MI-182-LR,MCAV,<4cm,1
MI-182-LR,MCAV,>4cm,1
MI-182-LR,MEAN,<4cm,2
MI-182-LR,MMEA,>4cm,1
MI-182-LR,MUSS,<4cm,0
MI-182-LR,MYCE,>4cm,0
MI-182-LR,OCUL,<4cm,0
MI-182-LR,OCUL,>4cm,0
MI-182-LR,ORBI,<4cm,0
MI-182-LR,ORBI,>4cm,0
MI-182-LR,PORI,<4cm,0
MI-182-LR,PORI,>4cm,1
MI-182-LR,SCOL,>4cm,0
MI-182-LR,SIDE,<4cm,5
MI-182-LR,SIDE,>4cm,5
MI-182-LR,SINT,<4cm,3
MI-182-LR,SINT,>4cm,3
MI-182-LR,SOLE,<4cm,0
MI-182-LR,SOLE,>4cm,0
MI-183-AR,ACER,<4cm,0
MI-183-AR,ACER,>4cm,0
MI-183-AR,AGAR,<4cm,0
MI-183-AR,AGAR,>4cm,0
MI-183-AR,DSTO,>4cm,1
MI-183-AR,EFAS,>4cm,0
MI-183-AR,FAVI,<4cm,1
MI-183-AR,FAVI,>4cm,0
MI-183-AR,HCUC,<4cm,0
MI-183-AR,HCUC,>4cm,0
MI-183-AR,MADR,<4cm,0
MI-183-AR,MADR,>4cm,0
MI-183-AR,MCAV,<4cm,2
MI-183-AR,MCAV,>4cm,4
MI-183-AR,MEAN,<4cm,2
MI-183-AR,MMEA,>4cm,0
MI-183-AR,MUSS,<4cm,0
MI-183-AR,MYCE,>4cm,0
MI-183-AR,OCUL,<4cm,0
MI-183-AR,OCUL,>4cm,0
MI-183-AR,ORBI,<4cm,0
MI-183-AR,ORBI,>4cm,0
MI-183-AR,PORI,<4cm,2
MI-183-AR,PORI,>4cm,6
MI-183-AR,SCOL,>4cm,0
MI-183-AR,SIDE,<4cm,19
MI-183-AR,SIDE,>4cm,10
MI-183-AR,SINT,<4cm,2
MI-183-AR,SINT,>4cm,3
MI-183-AR,SOLE,<4cm,0
MI-183-AR,SOLE,>4cm,0
MI-184-LR,ACER,<4cm,0
MI-184-LR,ACER,>4cm,0
MI-184-LR,AGAR,<4cm,0
MI-184-LR,AGAR,>4cm,0
MI-184-LR,DSTO,>4cm,0
MI-184-LR,EFAS,>4cm,0
MI-184-LR,FAVI,<4cm,0
MI-184-LR,FAVI,>4cm,0
MI-184-LR,HCUC,<4cm,0
MI-184-LR,HCUC,>4cm,0
MI-184-LR,MADR,<4cm,0
MI-184-LR,MADR,>4cm,0
MI-184-LR,MCAV,<4cm,3
MI-184-LR,MCAV,>4cm,3
MI-184-LR,MEAN,<4cm,2
MI-184-LR,MMEA,>4cm,1
MI-184-LR,MUSS,<4cm,1
MI-184-LR,MYCE,>4cm,0
MI-184-LR,OCUL,<4cm,0
MI-184-LR,OCUL,>4cm,0
MI-184-LR,ORBI,<4cm,0
MI-184-LR,ORBI,>4cm,0
MI-184-LR,PORI,<4cm,0
MI-184-LR,PORI,>4cm,2
MI-184-LR,SCOL,>4cm,0
MI-184-LR,SIDE,<4cm,9
MI-184-LR,SIDE,>4cm,3
MI-184-LR,SINT,<4cm,5
MI-184-LR,SINT,>4cm,7
MI-184-LR,SOLE,<4cm,0
MI-184-LR,SOLE,>4cm,0
MI-185-LR,ACER,<4cm,0
MI-185-LR,ACER,>4cm,0
MI-185-LR,AGAR,<4cm,0
MI-185-LR,AGAR,>4cm,0
MI-185-LR,DSTO,>4cm,0
MI-185-LR,EFAS,>4cm,0
MI-185-LR,FAVI,<4cm,0
MI-185-LR,FAVI,>4cm,0
MI-185-LR,HCUC,<4cm,0
MI-185-LR,HCUC,>4cm,0
MI-185-LR,MADR,<4cm,0
MI-185-LR,MADR,>4cm,0
MI-185-LR,MCAV,<4cm,0
MI-185-LR,MCAV,>4cm,0
MI-185-LR,MEAN,<4cm,1
MI-185-LR,MMEA,>4cm,1
MI-185-LR,MUSS,<4cm,0
MI-185-LR,MYCE,>4cm,0
MI-185-LR,OCUL,<4cm,0
MI-185-LR,OCUL,>4cm,0
MI-185-LR,ORBI,<4cm,0
MI-185-LR,ORBI,>4cm,0
MI-185-LR,PORI,<4cm,0
MI-185-LR,PORI,>4cm,0
MI-185-LR,SCOL,>4cm,0
MI-185-LR,SIDE,<4cm,3
MI-185-LR,SIDE,>4cm,1
MI-185-LR,SINT,<4cm,0
MI-185-LR,SINT,>4cm,2
MI-185-LR,SOLE,<4cm,0
MI-185-LR,SOLE,>4cm,0
MI-186-LR,ACER,<4cm,0
MI-186-LR,ACER,>4cm,0
MI-186-LR,AGAR,<4cm,0
MI-186-LR,AGAR,>4cm,0
MI-186-LR,DSTO,>4cm,0
MI-186-LR,EFAS,>4cm,1
MI-186-LR,FAVI,<4cm,0
MI-186-LR,FAVI,>4cm,0
MI-186-LR,HCUC,<4cm,0
MI-186-LR,HCUC,>4cm,0
MI-186-LR,MADR,<4cm,0
MI-186-LR,MADR,>4cm,1
MI-186-LR,MCAV,<4cm,0
MI-186-LR,MCAV,>4cm,6
MI-186-LR,MEAN,<4cm,3
MI-186-LR,MMEA,>4cm,2
MI-186-LR,MUSS,<4cm,0
MI-186-LR,MYCE,>4cm,0
MI-186-LR,OCUL,<4cm,0
MI-186-LR,OCUL,>4cm,0
MI-186-LR,ORBI,<4cm,0
MI-186-LR,ORBI,>4cm,0
MI-186-LR,PORI,<4cm,0
MI-186-LR,PORI,>4cm,6
MI-186-LR,SCOL,>4cm,0
MI-186-LR,SIDE,<4cm,3
MI-186-LR,SIDE,>4cm,4
MI-186-LR,SINT,<4cm,4
MI-186-LR,SINT,>4cm,10
MI-186-LR,SOLE,<4cm,0
MI-186-LR,SOLE,>4cm,0
MI-187-LR,ACER,<4cm,0
MI-187-LR,ACER,>4cm,0
MI-187-LR,AGAR,<4cm,0
MI-187-LR,AGAR,>4cm,0
MI-187-LR,DSTO,>4cm,0
MI-187-LR,EFAS,>4cm,0
MI-187-LR,FAVI,<4cm,0
MI-187-LR,FAVI,>4cm,0
MI-187-LR,HCUC,<4cm,0
MI-187-LR,HCUC,>4cm,0
MI-187-LR,MADR,<4cm,0
MI-187-LR,MADR,>4cm,0
MI-187-LR,MCAV,<4cm,2
MI-187-LR,MCAV,>4cm,1
MI-187-LR,MEAN,<4cm,0
MI-187-LR,MMEA,>4cm,2
MI-187-LR,MUSS,<4cm,0
MI-187-LR,MYCE,>4cm,1
MI-187-LR,OCUL,<4cm,0
MI-187-LR,OCUL,>4cm,0
MI-187-LR,ORBI,<4cm,0
MI-187-LR,ORBI,>4cm,0
MI-187-LR,PORI,<4cm,0
MI-187-LR,PORI,>4cm,2
MI-187-LR,SCOL,>4cm,0
MI-187-LR,SIDE,<4cm,1
MI-187-LR,SIDE,>4cm,5
MI-187-LR,SINT,<4cm,1
MI-187-LR,SINT,>4cm,12
MI-187-LR,SOLE,<4cm,0
MI-187-LR,SOLE,>4cm,0
MI-31-LR,ACER,<4cm,0
MI-31-LR,ACER,>4cm,0
MI-31-LR,AGAR,<4cm,0
MI-31-LR,AGAR,>4cm,0
MI-31-LR,DSTO,>4cm,0
MI-31-LR,EFAS,>4cm,0
MI-31-LR,FAVI,<4cm,2
MI-31-LR,FAVI,>4cm,0
MI-31-LR,HCUC,<4cm,0
MI-31-LR,HCUC,>4cm,0
MI-31-LR,MADR,<4cm,0
MI-31-LR,MADR,>4cm,0
MI-31-LR,MCAV,<4cm,2
MI-31-LR,MCAV,>4cm,3
MI-31-LR,MEAN,<4cm,0
MI-31-LR,MMEA,>4cm,1
MI-31-LR,MUSS,<4cm,0
MI-31-LR,MYCE,>4cm,1
MI-31-LR,OCUL,<4cm,0
MI-31-LR,OCUL,>4cm,0
MI-31-LR,ORBI,<4cm,0
MI-31-LR,ORBI,>4cm,0
MI-31-LR,PORI,<4cm,1
MI-31-LR,PORI,>4cm,4
MI-31-LR,SCOL,>4cm,0
MI-31-LR,SIDE,<4cm,7
MI-31-LR,SIDE,>4cm,5
MI-31-LR,SINT,<4cm,2
MI-31-LR,SINT,>4cm,4
MI-31-LR,SOLE,<4cm,0
MI-31-LR,SOLE,>4cm,0
MI-32-LR,ACER,<4cm,0
MI-32-LR,ACER,>4cm,0
MI-32-LR,AGAR,<4cm,0
MI-32-LR,AGAR,>4cm,0
MI-32-LR,DSTO,>4cm,0
MI-32-LR,EFAS,>4cm,0
MI-32-LR,FAVI,<4cm,0
MI-32-LR,FAVI,>4cm,0
MI-32-LR,HCUC,<4cm,0
MI-32-LR,HCUC,>4cm,0
MI-32-LR,MADR,<4cm,0
MI-32-LR,MADR,>4cm,0
MI-32-LR,MCAV,<4cm,0
MI-32-LR,MCAV,>4cm,2
MI-32-LR,MEAN,<4cm,0
MI-32-LR,MMEA,>4cm,1
MI-32-LR,MUSS,<4cm,0
MI-32-LR,MYCE,>4cm,0
MI-32-LR,OCUL,<4cm,0
MI-32-LR,OCUL,>4cm,0
MI-32-LR,ORBI,<4cm,0
MI-32-LR,ORBI,>4cm,0
MI-32-LR,PORI,<4cm,0
MI-32-LR,PORI,>4cm,4
MI-32-LR,SCOL,>4cm,0
MI-32-LR,SIDE,<4cm,4
MI-32-LR,SIDE,>4cm,3
MI-32-LR,SINT,<4cm,1
MI-32-LR,SINT,>4cm,5
MI-32-LR,SOLE,<4cm,0
MI-32-LR,SOLE,>4cm,0
MI-33-LR,ACER,<4cm,0
MI-33-LR,ACER,>4cm,0
MI-33-LR,AGAR,<4cm,0
MI-33-LR,AGAR,>4cm,0
MI-33-LR,DSTO,>4cm,0
MI-33-LR,EFAS,>4cm,0
MI-33-LR,FAVI,<4cm,0
MI-33-LR,FAVI,>4cm,0
MI-33-LR,HCUC,<4cm,0
MI-33-LR,HCUC,>4cm,0
MI-33-LR,MADR,<4cm,0
MI-33-LR,MADR,>4cm,0
MI-33-LR,MCAV,<4cm,2
MI-33-LR,MCAV,>4cm,4
MI-33-LR,MEAN,<4cm,1
MI-33-LR,MMEA,>4cm,0
MI-33-LR,MUSS,<4cm,0
MI-33-LR,MYCE,>4cm,0
MI-33-LR,OCUL,<4cm,0
MI-33-LR,OCUL,>4cm,0
MI-33-LR,ORBI,<4cm,0
MI-33-LR,ORBI,>4cm,0
MI-33-LR,PORI,<4cm,0
MI-33-LR,PORI,>4cm,3
MI-33-LR,SCOL,>4cm,0
MI-33-LR,SIDE,<4cm,6
MI-33-LR,SIDE,>4cm,3
MI-33-LR,SINT,<4cm,1
MI-33-LR,SINT,>4cm,4
MI-33-LR,SOLE,<4cm,0
MI-33-LR,SOLE,>4cm,0
MI-34-LR,ACER,<4cm,0
MI-34-LR,ACER,>4cm,0
MI-34-LR,AGAR,<4cm,0
MI-34-LR,AGAR,>4cm,0
MI-34-LR,DSTO,>4cm,0
MI-34-LR,EFAS,>4cm,0
MI-34-LR,FAVI,<4cm,0
MI-34-LR,FAVI,>4cm,0
MI-34-LR,HCUC,<4cm,0
MI-34-LR,HCUC,>4cm,0
MI-34-LR,MADR,<4cm,0
MI-34-LR,MADR,>4cm,0
MI-34-LR,MCAV,<4cm,2
MI-34-LR,MCAV,>4cm,3
MI-34-LR,MEAN,<4cm,0
MI-34-LR,MMEA,>4cm,0
MI-34-LR,MUSS,<4cm,0
MI-34-LR,MYCE,>4cm,0
MI-34-LR,OCUL,<4cm,0
MI-34-LR,OCUL,>4cm,0
MI-34-LR,ORBI,<4cm,0
MI-34-LR,ORBI,>4cm,0
MI-34-LR,PORI,<4cm,0
MI-34-LR,PORI,>4cm,2
MI-34-LR,SCOL,>4cm,0
MI-34-LR,SIDE,<4cm,13
MI-34-LR,SIDE,>4cm,7
MI-34-LR,SINT,<4cm,1
MI-34-LR,SINT,>4cm,3
MI-34-LR,SOLE,<4cm,0
MI-34-LR,SOLE,>4cm,2
MI-35-LR,ACER,<4cm,0
MI-35-LR,ACER,>4cm,0
MI-35-LR,AGAR,<4cm,0
MI-35-LR,AGAR,>4cm,0
MI-35-LR,DSTO,>4cm,0
MI-35-LR,EFAS,>4cm,0
MI-35-LR,FAVI,<4cm,0
MI-35-LR,FAVI,>4cm,0
MI-35-LR,HCUC,<4cm,0
MI-35-LR,HCUC,>4cm,0
MI-35-LR,MADR,<4cm,0
MI-35-LR,MADR,>4cm,0
MI-35-LR,MCAV,<4cm,2
MI-35-LR,MCAV,>4cm,1
MI-35-LR,MEAN,<4cm,1
MI-35-LR,MMEA,>4cm,1
MI-35-LR,MUSS,<4cm,0
MI-35-LR,MYCE,>4cm,0
MI-35-LR,OCUL,<4cm,0
MI-35-LR,OCUL,>4cm,0
MI-35-LR,ORBI,<4cm,0
MI-35-LR,ORBI,>4cm,0
MI-35-LR,PORI,<4cm,1
MI-35-LR,PORI,>4cm,2
MI-35-LR,SCOL,>4cm,0
MI-35-LR,SIDE,<4cm,3
MI-35-LR,SIDE,>4cm,6
MI-35-LR,SINT,<4cm,1
MI-35-LR,SINT,>4cm,4
MI-35-LR,SOLE,<4cm,0
MI-35-LR,SOLE,>4cm,0
MI-36-LR,ACER,<4cm,0
MI-36-LR,ACER,>4cm,0
MI-36-LR,AGAR,<4cm,0
MI-36-LR,AGAR,>4cm,0
MI-36-LR,DSTO,>4cm,0
MI-36-LR,EFAS,>4cm,0
MI-36-LR,FAVI,<4cm,0
MI-36-LR,FAVI,>4cm,0
MI-36-LR,HCUC,<4cm,0
MI-36-LR,HCUC,>4cm,0
MI-36-LR,MADR,<4cm,0
MI-36-LR,MADR,>4cm,0
MI-36-LR,MCAV,<4cm,0
MI-36-LR,MCAV,>4cm,0
MI-36-LR,MEAN,<4cm,0
MI-36-LR,MMEA,>4cm,0
MI-36-LR,MUSS,<4cm,0
MI-36-LR,MYCE,>4cm,0
MI-36-LR,OCUL,<4cm,0
MI-36-LR,OCUL,>4cm,0
MI-36-LR,ORBI,<4cm,1
MI-36-LR,ORBI,>4cm,0
MI-36-LR,PORI,<4cm,0
MI-36-LR,PORI,>4cm,2
MI-36-LR,SCOL,>4cm,0
MI-36-LR,SIDE,<4cm,2
MI-36-LR,SIDE,>4cm,4
MI-36-LR,SINT,<4cm,0
MI-36-LR,SINT,>4cm,1
MI-36-LR,SOLE,<4cm,0
MI-36-LR,SOLE,>4cm,0
MI-37-LR,ACER,<4cm,0
MI-37-LR,ACER,>4cm,0
MI-37-LR,AGAR,<4cm,0
MI-37-LR,AGAR,>4cm,0
MI-37-LR,DSTO,>4cm,0
MI-37-LR,EFAS,>4cm,0
MI-37-LR,FAVI,<4cm,0
MI-37-LR,FAVI,>4cm,0
MI-37-LR,HCUC,<4cm,0
MI-37-LR,HCUC,>4cm,0
MI-37-LR,MADR,<4cm,0
MI-37-LR,MADR,>4cm,0
MI-37-LR,MCAV,<4cm,1
MI-37-LR,MCAV,>4cm,2
MI-37-LR,MEAN,<4cm,0
MI-37-LR,MMEA,>4cm,0
MI-37-LR,MUSS,<4cm,0
MI-37-LR,MYCE,>4cm,0
MI-37-LR,OCUL,<4cm,0
MI-37-LR,OCUL,>4cm,0
MI-37-LR,ORBI,<4cm,0
MI-37-LR,ORBI,>4cm,0
MI-37-LR,PORI,<4cm,1
MI-37-LR,PORI,>4cm,0
MI-37-LR,SCOL,>4cm,0
MI-37-LR,SIDE,<4cm,0
MI-37-LR,SIDE,>4cm,1
MI-37-LR,SINT,<4cm,1
MI-37-LR,SINT,>4cm,4
MI-37-LR,SOLE,<4cm,0
MI-37-LR,SOLE,>4cm,0
MI-38-LR,ACER,<4cm,0
MI-38-LR,ACER,>4cm,0
MI-38-LR,AGAR,<4cm,0
MI-38-LR,AGAR,>4cm,0
MI-38-LR,DSTO,>4cm,0
MI-38-LR,EFAS,>4cm,0
MI-38-LR,FAVI,<4cm,1
MI-38-LR,FAVI,>4cm,0
MI-38-LR,HCUC,<4cm,0
MI-38-LR,HCUC,>4cm,0
MI-38-LR,MADR,<4cm,0
MI-38-LR,MADR,>4cm,2
MI-38-LR,MCAV,<4cm,2
MI-38-LR,MCAV,>4cm,3
MI-38-LR,MEAN,<4cm,1
MI-38-LR,MMEA,>4cm,0
MI-38-LR,MUSS,<4cm,0
MI-38-LR,MYCE,>4cm,0
MI-38-LR,OCUL,<4cm,0
MI-38-LR,OCUL,>4cm,0
MI-38-LR,ORBI,<4cm,0
MI-38-LR,ORBI,>4cm,0
MI-38-LR,PORI,<4cm,0
MI-38-LR,PORI,>4cm,0
MI-38-LR,SCOL,>4cm,0
MI-38-LR,SIDE,<4cm,2
MI-38-LR,SIDE,>4cm,0
MI-38-LR,SINT,<4cm,1
MI-38-LR,SINT,>4cm,5
MI-38-LR,SOLE,<4cm,0
MI-38-LR,SOLE,>4cm,0
MI-39-LR,ACER,<4cm,0
MI-39-LR,ACER,>4cm,0
MI-39-LR,AGAR,<4cm,0
MI-39-LR,AGAR,>4cm,0
MI-39-LR,DSTO,>4cm,0
MI-39-LR,EFAS,>4cm,0
MI-39-LR,FAVI,<4cm,0
MI-39-LR,FAVI,>4cm,0
MI-39-LR,HCUC,<4cm,0
MI-39-LR,HCUC,>4cm,0
MI-39-LR,MADR,<4cm,0
MI-39-LR,MADR,>4cm,0
MI-39-LR,MCAV,<4cm,3
MI-39-LR,MCAV,>4cm,5
MI-39-LR,MEAN,<4cm,0
MI-39-LR,MMEA,>4cm,0
MI-39-LR,MUSS,<4cm,0
MI-39-LR,MYCE,>4cm,0
MI-39-LR,OCUL,<4cm,0
MI-39-LR,OCUL,>4cm,0
MI-39-LR,ORBI,<4cm,0
MI-39-LR,ORBI,>4cm,0
MI-39-LR,PORI,<4cm,0
MI-39-LR,PORI,>4cm,0
MI-39-LR,SCOL,>4cm,0
MI-39-LR,SIDE,<4cm,2
MI-39-LR,SIDE,>4cm,2
MI-39-LR,SINT,<4cm,0
MI-39-LR,SINT,>4cm,0
MI-39-LR,SOLE,<4cm,0
MI-39-LR,SOLE,>4cm,0
MI-40-LR,ACER,<4cm,0
MI-40-LR,ACER,>4cm,0
MI-40-LR,AGAR,<4cm,0
MI-40-LR,AGAR,>4cm,0
MI-40-LR,DSTO,>4cm,0
MI-40-LR,EFAS,>4cm,0
MI-40-LR,FAVI,<4cm,1
MI-40-LR,FAVI,>4cm,0
MI-40-LR,HCUC,<4cm,0
MI-40-LR,HCUC,>4cm,0
MI-40-LR,MADR,<4cm,0
MI-40-LR,MADR,>4cm,1
MI-40-LR,MCAV,<4cm,5
MI-40-LR,MCAV,>4cm,5
MI-40-LR,MEAN,<4cm,0
MI-40-LR,MMEA,>4cm,0
MI-40-LR,MUSS,<4cm,0
MI-40-LR,MYCE,>4cm,0
MI-40-LR,OCUL,<4cm,0
MI-40-LR,OCUL,>4cm,0
MI-40-LR,ORBI,<4cm,0
MI-40-LR,ORBI,>4cm,0
MI-40-LR,PORI,<4cm,1
MI-40-LR,PORI,>4cm,2
MI-40-LR,SCOL,>4cm,0
MI-40-LR,SIDE,<4cm,9
MI-40-LR,SIDE,>4cm,3
MI-40-LR,SINT,<4cm,8
MI-40-LR,SINT,>4cm,12
MI-40-LR,SOLE,<4cm,0
MI-40-LR,SOLE,>4cm,0
OU-131-CP,ACER,<4cm,0
OU-131-CP,ACER,>4cm,0
OU-131-CP,AGAR,<4cm,0
OU-131-CP,AGAR,>4cm,0
OU-131-CP,DSTO,>4cm,1
OU-131-CP,EFAS,>4cm,0
OU-131-CP,FAVI,<4cm,0
OU-131-CP,FAVI,>4cm,0
OU-131-CP,HCUC,<4cm,0
OU-131-CP,HCUC,>4cm,0
OU-131-CP,MADR,<4cm,0
OU-131-CP,MADR,>4cm,4
OU-131-CP,MCAV,<4cm,3
OU-131-CP,MCAV,>4cm,5
OU-131-CP,MEAN,<4cm,1
OU-131-CP,MMEA,>4cm,0
OU-131-CP,MUSS,<4cm,0
OU-131-CP,MYCE,>4cm,0
OU-131-CP,OCUL,<4cm,0
OU-131-CP,OCUL,>4cm,0
OU-131-CP,ORBI,<4cm,0
OU-131-CP,ORBI,>4cm,0
OU-131-CP,PORI,<4cm,1
OU-131-CP,PORI,>4cm,6
OU-131-CP,SCOL,>4cm,0
OU-131-CP,SIDE,<4cm,13
OU-131-CP,SIDE,>4cm,1
OU-131-CP,SINT,<4cm,3
OU-131-CP,SINT,>4cm,6
OU-131-CP,SOLE,<4cm,1
OU-131-CP,SOLE,>4cm,0
OU-132-CP,ACER,<4cm,0
OU-132-CP,ACER,>4cm,0
OU-132-CP,AGAR,<4cm,0
OU-132-CP,AGAR,>4cm,1
OU-132-CP,DSTO,>4cm,1
OU-132-CP,EFAS,>4cm,0
OU-132-CP,FAVI,<4cm,0
OU-132-CP,FAVI,>4cm,0
OU-132-CP,HCUC,<4cm,0
OU-132-CP,HCUC,>4cm,0
OU-132-CP,MADR,<4cm,0
OU-132-CP,MADR,>4cm,2
OU-132-CP,MCAV,<4cm,1
OU-132-CP,MCAV,>4cm,4
OU-132-CP,MEAN,<4cm,2
OU-132-CP,MMEA,>4cm,1
OU-132-CP,MUSS,<4cm,0
OU-132-CP,MYCE,>4cm,0
OU-132-CP,OCUL,<4cm,0
OU-132-CP,OCUL,>4cm,0
OU-132-CP,ORBI,<4cm,0
OU-132-CP,ORBI,>4cm,0
OU-132-CP,PORI,<4cm,1
OU-132-CP,PORI,>4cm,10
OU-132-CP,SCOL,>4cm,0
OU-132-CP,SIDE,<4cm,6
OU-132-CP,SIDE,>4cm,6
OU-132-CP,SINT,<4cm,2
OU-132-CP,SINT,>4cm,7
OU-132-CP,SOLE,<4cm,2
OU-132-CP,SOLE,>4cm,1
OU-133-CP,ACER,<4cm,0
OU-133-CP,ACER,>4cm,0
OU-133-CP,AGAR,<4cm,0
OU-133-CP,AGAR,>4cm,1
OU-133-CP,DSTO,>4cm,1
OU-133-CP,EFAS,>4cm,0
OU-133-CP,FAVI,<4cm,1
OU-133-CP,FAVI,>4cm,0
OU-133-CP,HCUC,<4cm,0
OU-133-CP,HCUC,>4cm,0
OU-133-CP,MADR,<4cm,0
OU-133-CP,MADR,>4cm,0
OU-133-CP,MCAV,<4cm,10
OU-133-CP,MCAV,>4cm,5
OU-133-CP,MEAN,<4cm,1
OU-133-CP,MMEA,>4cm,0
OU-133-CP,MUSS,<4cm,0
OU-133-CP,MYCE,>4cm,0
OU-133-CP,OCUL,<4cm,0
OU-133-CP,OCUL,>4cm,0
OU-133-CP,ORBI,<4cm,0
OU-133-CP,ORBI,>4cm,0
OU-133-CP,PORI,<4cm,3
OU-133-CP,PORI,>4cm,14
OU-133-CP,SCOL,>4cm,0
OU-133-CP,SIDE,<4cm,7
OU-133-CP,SIDE,>4cm,5
OU-133-CP,SINT,<4cm,5
OU-133-CP,SINT,>4cm,6
OU-133-CP,SOLE,<4cm,0
OU-133-CP,SOLE,>4cm,0
OU-134-CP,ACER,<4cm,0
OU-134-CP,ACER,>4cm,0
OU-134-CP,AGAR,<4cm,0
OU-134-CP,AGAR,>4cm,0
OU-134-CP,DSTO,>4cm,2
OU-134-CP,EFAS,>4cm,0
OU-134-CP,FAVI,<4cm,0
OU-134-CP,FAVI,>4cm,1
OU-134-CP,HCUC,<4cm,0
OU-134-CP,HCUC,>4cm,0
OU-134-CP,MADR,<4cm,0
OU-134-CP,MADR,>4cm,0
OU-134-CP,MCAV,<4cm,5
OU-134-CP,MCAV,>4cm,2
OU-134-CP,MEAN,<4cm,0
OU-134-CP,MMEA,>4cm,0
OU-134-CP,MUSS,<4cm,0
OU-134-CP,MYCE,>4cm,0
OU-134-CP,OCUL,<4cm,0
OU-134-CP,OCUL,>4cm,0
OU-134-CP,ORBI,<4cm,0
OU-134-CP,ORBI,>4cm,0
OU-134-CP,PORI,<4cm,4
OU-134-CP,PORI,>4cm,9
OU-134-CP,SCOL,>4cm,0
OU-134-CP,SIDE,<4cm,15
OU-134-CP,SIDE,>4cm,4
OU-134-CP,SINT,<4cm,6
OU-134-CP,SINT,>4cm,5
OU-134-CP,SOLE,<4cm,0
OU-134-CP,SOLE,>4cm,0
OU-135-CP,ACER,<4cm,0
OU-135-CP,ACER,>4cm,0
OU-135-CP,AGAR,<4cm,0
OU-135-CP,AGAR,>4cm,0
OU-135-CP,DSTO,>4cm,1
OU-135-CP,EFAS,>4cm,0
