site,transect_num,taxon,max_width_cm,team
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,SSID,<4,Shedd Aquarium
3070,1,PAST,<4,Shedd Aquarium
3070,1,SINT,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SSID,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3070,2,SRAD,<4,Shedd Aquarium
3071,1,SSID,<4,Shedd Aquarium
3071,1,SSID,<4,Shedd Aquarium
3071,1,SRAD,<4,Shedd Aquarium
3071,1,PAST,<4,Shedd Aquarium
3071,1,SINT,<4,Shedd Aquarium
3071,1,AAGA,<4,Shedd Aquarium
3071,1,AAGA,<4,Shedd Aquarium
3071,1,AAGA,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SSID,<4,Shedd Aquarium
3071,2,SRAD,<4,Shedd Aquarium
3071,2,SRAD,<4,Shedd Aquarium
3071,2,PPOR,<4,Shedd Aquarium
3071,2,SINT,<4,Shedd Aquarium
3072,1,SSID,<4,Shedd Aquarium
3072,1,SRAD,<4,Shedd Aquarium
3072,1,PPOR,<4,Shedd Aquarium
3072,1,SINT,<4,Shedd Aquarium
3072,2,SSID,<4,Shedd Aquarium
3072,2,SSID,<4,Shedd Aquarium
3072,2,SSID,<4,Shedd Aquarium
3072,2,SSID,<4,Shedd Aquarium
3072,2,SSID,<4,Shedd Aquarium
3110,1,SSID,<4,Shedd Aquarium
3110,1,SRAD,<4,Shedd Aquarium
3110,1,SRAD,<4,Shedd Aquarium
3110,1,SRAD,<4,Shedd Aquarium
3110,1,SRAD,<4,Shedd Aquarium
3110,1,SRAD,<4,Shedd Aquarium
3110,1,SRAD,<4,Shedd Aquarium
3110,1,SRAD,<4,Shedd Aquarium
3110,1,SINT,<4,Shedd Aquarium
3110,2,SSID,<4,Shedd Aquarium
3110,2,SSID,<4,Shedd Aquarium
3110,2,SSID,<4,Shedd Aquarium
3110,2,SSID,<4,Shedd Aquarium
3110,2,SSID,<4,Shedd Aquarium
3110,2,SSID,<4,Shedd Aquarium
3110,2,SRAD,<4,Shedd Aquarium
3110,2,SRAD,<4,Shedd Aquarium
3110,2,SRAD,<4,Shedd Aquarium
3110,2,SRAD,<4,Shedd Aquarium
3110,2,SRAD,<4,Shedd Aquarium
3110,2,SRAD,<4,Shedd Aquarium
3110,2,PAST,<4,Shedd Aquarium
3073,1,SSID,<4,Shedd Aquarium
3073,1,SSID,<4,Shedd Aquarium
3073,1,SSID,<4,Shedd Aquarium
3073,1,SSID,<4,Shedd Aquarium
3073,1,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3073,2,SSID,<4,Shedd Aquarium
3074,1,SSID,<4,Shedd Aquarium
3074,1,SSID,<4,Shedd Aquarium
3074,1,SBOU,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SSID,<4,Shedd Aquarium
3074,2,SRAD,<4,Shedd Aquarium
3074,2,SRAD,<4,Shedd Aquarium
3074,2,SRAD,<4,Shedd Aquarium
3074,2,SRAD,<4,Shedd Aquarium
3074,2,SRAD,<4,Shedd Aquarium
3074,2,PPOR,<4,Shedd Aquarium
3074,2,SINT,<4,Shedd Aquarium
3075,1,SSID,<4,Shedd Aquarium
3075,1,SSID,<4,Shedd Aquarium
3075,1,SSID,<4,Shedd Aquarium
3075,1,SRAD,<4,Shedd Aquarium
3075,1,SRAD,<4,Shedd Aquarium
3075,1,SBOU,<4,Shedd Aquarium
3075,1,SBOU,<4,Shedd Aquarium
3075,2,SSID,<4,Shedd Aquarium
3075,2,SRAD,<4,Shedd Aquarium
3075,2,SRAD,<4,Shedd Aquarium
3075,2,SRAD,<4,Shedd Aquarium
3075,2,SRAD,<4,Shedd Aquarium
3075,2,SRAD,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,SSID,<4,Shedd Aquarium
3076,1,PAST,<4,Shedd Aquarium
3076,1,PAST,<4,Shedd Aquarium
3076,1,SINT,<4,Shedd Aquarium
3076,1,SBOU,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SSID,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3076,2,SRAD,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SSID,<4,Shedd Aquarium
3077,1,SRAD,<4,Shedd Aquarium
3077,1,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,SRAD,<4,Shedd Aquarium
3077,2,PPOR,<4,Shedd Aquarium
3078,1,SRAD,<4,Shedd Aquarium
3078,1,SINT,<4,Shedd Aquarium
3078,1,SINT,<4,Shedd Aquarium
3078,1,SINT,<4,Shedd Aquarium
3078,1,SINT,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3078,2,SSID,<4,Shedd Aquarium
3079,1,SSID,<4,Shedd Aquarium
3079,1,SSID,<4,Shedd Aquarium
3079,1,SSID,<4,Shedd Aquarium
3079,1,PAST,<4,Shedd Aquarium
3079,1,PPOR,<4,Shedd Aquarium
3079,1,PPOR,<4,Shedd Aquarium
3079,1,PPOR,<4,Shedd Aquarium
3079,2,SSID,<4,Shedd Aquarium
3079,2,SSID,<4,Shedd Aquarium
3079,2,SRAD,<4,Shedd Aquarium
3079,2,SRAD,<4,Shedd Aquarium
3079,2,SRAD,<4,Shedd Aquarium
3079,2,SRAD,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SSID,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,1,SRAD,<4,Shedd Aquarium
3080,2,SSID,<4,Shedd Aquarium
3080,2,SSID,<4,Shedd Aquarium
3080,2,SSID,<4,Shedd Aquarium
3080,2,SSID,<4,Shedd Aquarium
3080,2,SSID,<4,Shedd Aquarium
3080,2,SSID,<4,Shedd Aquarium
3080,2,PAST,<4,Shedd Aquarium
3080,2,PAST,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SSID,<4,Shedd Aquarium
3081,1,SINT,<4,Shedd Aquarium
3081,2,SSID,<4,Shedd Aquarium
3081,2,SINT,<4,Shedd Aquarium
3081,2,SINT,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SSID,<4,Shedd Aquarium
3082,1,SRAD,<4,Shedd Aquarium
3082,1,SRAD,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SSID,<4,Shedd Aquarium
3082,2,SRAD,<4,Shedd Aquarium
3082,2,SRAD,<4,Shedd Aquarium
3082,2,SRAD,<4,Shedd Aquarium
3082,2,SRAD,<4,Shedd Aquarium
3082,2,SRAD,<4,Shedd Aquarium
3082,2,SRAD,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SSID,<4,Shedd Aquarium
3083,1,SRAD,<4,Shedd Aquarium
3083,1,SRAD,<4,Shedd Aquarium
3083,1,PAST,<4,Shedd Aquarium
3083,1,PAST,<4,Shedd Aquarium
3083,1,PAST,<4,Shedd Aquarium
3083,1,PAST,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SSID,<4,Shedd Aquarium
3083,2,SRAD,<4,Shedd Aquarium
3083,2,SRAD,<4,Shedd Aquarium
3083,2,SRAD,<4,Shedd Aquarium
3083,2,SRAD,<4,Shedd Aquarium
3083,2,SRAD,<4,Shedd Aquarium
3083,2,SRAD,<4,Shedd Aquarium
3083,2,PAST,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SSID,<4,Shedd Aquarium
3084,1,SRAD,<4,Shedd Aquarium
3084,1,SRAD,<4,Shedd Aquarium
3084,1,SRAD,<4,Shedd Aquarium
3084,1,SINT,<4,Shedd Aquarium
3084,1,SBOU,<4,Shedd Aquarium
3084,2,SSID,<4,Shedd Aquarium
3084,2,SSID,<4,Shedd Aquarium
3084,2,SSID,<4,Shedd Aquarium
3084,2,SRAD,<4,Shedd Aquarium
3084,2,SRAD,<4,Shedd Aquarium
3085,1,SSID,<4,Shedd Aquarium
3085,1,SSID,<4,Shedd Aquarium
3085,1,SSID,<4,Shedd Aquarium
3085,1,SSID,<4,Shedd Aquarium
3085,1,SSID,<4,Shedd Aquarium
3085,1,SRAD,<4,Shedd Aquarium
3085,1,SRAD,<4,Shedd Aquarium
3085,1,SRAD,<4,Shedd Aquarium
3085,1,SRAD,<4,Shedd Aquarium
3085,1,SRAD,<4,Shedd Aquarium
3085,1,SRAD,<4,Shedd Aquarium
3085,1,SRAD,<4,Shedd Aquarium
3085,1,PAST,<4,Shedd Aquarium
3085,1,SINT,<4,Shedd Aquarium
3085,1,MAUR,<4,Shedd Aquarium
3085,2,SSID,<4,Shedd Aquarium
3085,2,SSID,<4,Shedd Aquarium
3085,2,SSID,<4,Shedd Aquarium
3085,2,SSID,<4,Shedd Aquarium
3085,2,SSID,<4,Shedd Aquarium
3085,2,PAST,<4,Shedd Aquarium
3085,2,SINT,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SSID,<4,Shedd Aquarium
3086,1,SINT,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,SSID,<4,Shedd Aquarium
3086,2,PAST,<4,Shedd Aquarium
3086,2,SINT,<4,Shedd Aquarium
3086,2,SINT,<4,Shedd Aquarium
3086,2,SBOU,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SSID,<4,Shedd Aquarium
3087,1,SRAD,<4,Shedd Aquarium
3087,1,SRAD,<4,Shedd Aquarium
3087,1,SRAD,<4,Shedd Aquarium
3087,1,SBOU,<4,Shedd Aquarium
3087,2,SSID,<4,Shedd Aquarium
3087,2,SSID,<4,Shedd Aquarium
3087,2,SSID,<4,Shedd Aquarium
3087,2,SSID,<4,Shedd Aquarium
3087,2,SSID,<4,Shedd Aquarium
3087,2,PAST,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SSID,<4,Shedd Aquarium
3095,1,SRAD,<4,Shedd Aquarium
3095,1,SRAD,<4,Shedd Aquarium
3095,1,SRAD,<4,Shedd Aquarium
3095,1,PAST,<4,Shedd Aquarium
3095,1,PAST,<4,Shedd Aquarium
3095,1,SINT,<4,Shedd Aquarium
3095,1,SINT,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SSID,<4,Shedd Aquarium
3095,2,SRAD,<4,Shedd Aquarium
3095,2,SRAD,<4,Shedd Aquarium
3095,2,PAST,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
3088,1,SSID,<4,Shedd Aquarium
