site,taxon,class,n
OU-41-CP,MMEA,>4cm,0
OU-41-CP,MPHA,<4cm,0
OU-41-CP,MPHA,>4cm,0
OU-41-CP,MYCE,<4cm,0
OU-41-CP,MYCE,>4cm,0
OU-41-CP,OANN,<4cm,0
OU-41-CP,OANN,>4cm,0
OU-41-CP,ODIF,<4cm,0
OU-41-CP,ODIF,>4cm,0
OU-41-CP,OFAV,<4cm,0
OU-41-CP,OFAV,>4cm,0
OU-41-CP,PAST,<4cm,0
OU-41-CP,PAST,>4cm,6
OU-41-CP,PCLI,<4cm,0
OU-41-CP,PCLI,>4cm,0
OU-41-CP,PFUR,<4cm,0
OU-41-CP,PFUR,>4cm,0
OU-41-CP,PPOR,<4cm,0
OU-41-CP,PPOR,>4cm,0
OU-41-CP,PSTR,<4cm,0
OU-41-CP,PSTR,>4cm,0
OU-41-CP,SBOU,<4cm,0
OU-41-CP,SBOU,>4cm,1
OU-41-CP,SCOL,<4cm,0
OU-41-CP,SCOL,>4cm,0
OU-41-CP,SCUB,<4cm,0
OU-41-CP,SCUB,>4cm,0
OU-41-CP,SIDE,<4cm,8
OU-41-CP,SIDE,>4cm,0
OU-41-CP,SINT,<4cm,4
OU-41-CP,SINT,>4cm,0
OU-41-CP,SRAD,<4cm,0
OU-41-CP,SRAD,>4cm,0
OU-41-CP,SSID,<4cm,0
OU-41-CP,SSID,>4cm,2
OU-42-CP,AAGA,<4cm,0
OU-42-CP,AAGA,>4cm,0
OU-42-CP,ACER,<4cm,0
OU-42-CP,ACER,>4cm,0
OU-42-CP,AFRA,<4cm,0
OU-42-CP,AFRA,>4cm,0
OU-42-CP,AGAR,<4cm,0
OU-42-CP,AGAR,>4cm,0
OU-42-CP,AHUM,<4cm,0
OU-42-CP,AHUM,>4cm,0
OU-42-CP,ALAM,<4cm,0
OU-42-CP,ALAM,>4cm,0
OU-42-CP,CNAT,<4cm,0
OU-42-CP,CNAT,>4cm,0
OU-42-CP,DLAB,<4cm,0
OU-42-CP,DLAB,>4cm,0
OU-42-CP,DSTO,<4cm,0
OU-42-CP,DSTO,>4cm,1
OU-42-CP,EFAS,<4cm,0
OU-42-CP,EFAS,>4cm,0
OU-42-CP,HCUC,<4cm,0
OU-42-CP,HCUC,>4cm,0
OU-42-CP,MADR,<4cm,0
OU-42-CP,MADR,>4cm,0
OU-42-CP,MALI,<4cm,0
OU-42-CP,MALI,>4cm,0
OU-42-CP,MARE,<4cm,0
OU-42-CP,MARE,>4cm,0
OU-42-CP,MCAV,<4cm,2
OU-42-CP,MCAV,>4cm,2
OU-42-CP,MDEC,<4cm,0
OU-42-CP,MDEC,>4cm,0
OU-42-CP,MLAM,<4cm,0
OU-42-CP,MLAM,>4cm,0
OU-42-CP,MMEA,<4cm,0
OU-42-CP,MMEA,>4cm,0
OU-42-CP,MPHA,<4cm,0
OU-42-CP,MPHA,>4cm,0
OU-42-CP,MYCE,<4cm,0
OU-42-CP,MYCE,>4cm,0
OU-42-CP,OANN,<4cm,0
OU-42-CP,OANN,>4cm,0
OU-42-CP,ODIF,<4cm,0
OU-42-CP,ODIF,>4cm,0
OU-42-CP,OFAV,<4cm,0
OU-42-CP,OFAV,>4cm,0
OU-42-CP,PAST,<4cm,1
OU-42-CP,PAST,>4cm,5
OU-42-CP,PCLI,<4cm,0
OU-42-CP,PCLI,>4cm,0
OU-42-CP,PFUR,<4cm,0
OU-42-CP,PFUR,>4cm,0
OU-42-CP,PPOR,<4cm,0
OU-42-CP,PPOR,>4cm,0
OU-42-CP,PSTR,<4cm,0
OU-42-CP,PSTR,>4cm,1
OU-42-CP,SBOU,<4cm,0
OU-42-CP,SBOU,>4cm,0
OU-42-CP,SCOL,<4cm,0
OU-42-CP,SCOL,>4cm,0
OU-42-CP,SCUB,<4cm,0
OU-42-CP,SCUB,>4cm,0
OU-42-CP,SIDE,<4cm,3
OU-42-CP,SIDE,>4cm,2
OU-42-CP,SINT,<4cm,0
OU-42-CP,SINT,>4cm,2
OU-42-CP,SRAD,<4cm,0
OU-42-CP,SRAD,>4cm,0
OU-42-CP,SSID,<4cm,0
OU-42-CP,SSID,>4cm,0
OU-43-CP,AAGA,<4cm,0
OU-43-CP,AAGA,>4cm,0
OU-43-CP,ACER,<4cm,0
OU-43-CP,ACER,>4cm,0
OU-43-CP,AFRA,<4cm,0
OU-43-CP,AFRA,>4cm,0
OU-43-CP,AGAR,<4cm,0
OU-43-CP,AGAR,>4cm,0
OU-43-CP,AHUM,<4cm,0
OU-43-CP,AHUM,>4cm,0
OU-43-CP,ALAM,<4cm,0
OU-43-CP,ALAM,>4cm,0
OU-43-CP,CNAT,<4cm,0
OU-43-CP,CNAT,>4cm,0
OU-43-CP,DLAB,<4cm,0
OU-43-CP,DLAB,>4cm,0
OU-43-CP,DSTO,<4cm,0
OU-43-CP,DSTO,>4cm,0
OU-43-CP,EFAS,<4cm,0
OU-43-CP,EFAS,>4cm,0
OU-43-CP,HCUC,<4cm,0
OU-43-CP,HCUC,>4cm,0
OU-43-CP,MADR,<4cm,0
OU-43-CP,MADR,>4cm,0
OU-43-CP,MALI,<4cm,0
OU-43-CP,MALI,>4cm,0
OU-43-CP,MARE,<4cm,0
OU-43-CP,MARE,>4cm,0
OU-43-CP,MCAV,<4cm,3
OU-43-CP,MCAV,>4cm,1
OU-43-CP,MDEC,<4cm,0
OU-43-CP,MDEC,>4cm,2
OU-43-CP,MLAM,<4cm,0
OU-43-CP,MLAM,>4cm,0
OU-43-CP,MMEA,<4cm,0
OU-43-CP,MMEA,>4cm,1
OU-43-CP,MPHA,<4cm,0
OU-43-CP,MPHA,>4cm,0
OU-43-CP,MYCE,<4cm,0
OU-43-CP,MYCE,>4cm,0
OU-43-CP,OANN,<4cm,0
OU-43-CP,OANN,>4cm,0
OU-43-CP,ODIF,<4cm,0
OU-43-CP,ODIF,>4cm,0
OU-43-CP,OFAV,<4cm,0
OU-43-CP,OFAV,>4cm,0
OU-43-CP,PAST,<4cm,0
OU-43-CP,PAST,>4cm,6
OU-43-CP,PCLI,<4cm,0
OU-43-CP,PCLI,>4cm,0
OU-43-CP,PFUR,<4cm,0
OU-43-CP,PFUR,>4cm,0
OU-43-CP,PPOR,<4cm,0
OU-43-CP,PPOR,>4cm,0
OU-43-CP,PSTR,<4cm,0
OU-43-CP,PSTR,>4cm,0
OU-43-CP,SBOU,<4cm,0
OU-43-CP,SBOU,>4cm,0
OU-43-CP,SCOL,<4cm,0
OU-43-CP,SCOL,>4cm,0
OU-43-CP,SCUB,<4cm,0
OU-43-CP,SCUB,>4cm,0
OU-43-CP,SIDE,<4cm,6
OU-43-CP,SIDE,>4cm,7
OU-43-CP,SINT,<4cm,1
OU-43-CP,SINT,>4cm,3
OU-43-CP,SRAD,<4cm,0
OU-43-CP,SRAD,>4cm,0
OU-43-CP,SSID,<4cm,0
OU-43-CP,SSID,>4cm,0
OU-44-CP,AAGA,<4cm,0
OU-44-CP,AAGA,>4cm,0
OU-44-CP,ACER,<4cm,0
OU-44-CP,ACER,>4cm,0
OU-44-CP,AFRA,<4cm,0
OU-44-CP,AFRA,>4cm,0
OU-44-CP,AGAR,<4cm,0
OU-44-CP,AGAR,>4cm,0
OU-44-CP,AHUM,<4cm,0
OU-44-CP,AHUM,>4cm,0
OU-44-CP,ALAM,<4cm,0
OU-44-CP,ALAM,>4cm,0
OU-44-CP,CNAT,<4cm,0
OU-44-CP,CNAT,>4cm,0
OU-44-CP,DLAB,<4cm,0
OU-44-CP,DLAB,>4cm,0
OU-44-CP,DSTO,<4cm,0
OU-44-CP,DSTO,>4cm,0
OU-44-CP,EFAS,<4cm,0
OU-44-CP,EFAS,>4cm,0
OU-44-CP,HCUC,<4cm,0
OU-44-CP,HCUC,>4cm,0
OU-44-CP,MADR,<4cm,0
OU-44-CP,MADR,>4cm,0
OU-44-CP,MALI,<4cm,0
OU-44-CP,MALI,>4cm,0
OU-44-CP,MARE,<4cm,0
OU-44-CP,MARE,>4cm,0
OU-44-CP,MCAV,<4cm,2
OU-44-CP,MCAV,>4cm,3
OU-44-CP,MDEC,<4cm,0
OU-44-CP,MDEC,>4cm,0
OU-44-CP,MLAM,<4cm,0
OU-44-CP,MLAM,>4cm,0
OU-44-CP,MMEA,<4cm,1
OU-44-CP,MMEA,>4cm,0
OU-44-CP,MPHA,<4cm,0
OU-44-CP,MPHA,>4cm,0
OU-44-CP,MYCE,<4cm,0
OU-44-CP,MYCE,>4cm,0
OU-44-CP,OANN,<4cm,0
OU-44-CP,OANN,>4cm,0
OU-44-CP,ODIF,<4cm,0
OU-44-CP,ODIF,>4cm,0
OU-44-CP,OFAV,<4cm,0
OU-44-CP,OFAV,>4cm,1
OU-44-CP,PAST,<4cm,0
OU-44-CP,PAST,>4cm,9
OU-44-CP,PCLI,<4cm,0
OU-44-CP,PCLI,>4cm,0
OU-44-CP,PFUR,<4cm,0
OU-44-CP,PFUR,>4cm,0
OU-44-CP,PPOR,<4cm,0
OU-44-CP,PPOR,>4cm,1
OU-44-CP,PSTR,<4cm,0
OU-44-CP,PSTR,>4cm,1
OU-44-CP,SBOU,<4cm,0
OU-44-CP,SBOU,>4cm,3
OU-44-CP,SCOL,<4cm,0
OU-44-CP,SCOL,>4cm,0
OU-44-CP,SCUB,<4cm,0
OU-44-CP,SCUB,>4cm,0
OU-44-CP,SIDE,<4cm,6
OU-44-CP,SIDE,>4cm,0
OU-44-CP,SINT,<4cm,2
OU-44-CP,SINT,>4cm,3
OU-44-CP,SRAD,<4cm,0
OU-44-CP,SRAD,>4cm,0
OU-44-CP,SSID,<4cm,0
OU-44-CP,SSID,>4cm,5
OU-45-CP,AAGA,<4cm,0
OU-45-CP,AAGA,>4cm,0
OU-45-CP,ACER,<4cm,0
OU-45-CP,ACER,>4cm,0
OU-45-CP,AFRA,<4cm,0
OU-45-CP,AFRA,>4cm,0
OU-45-CP,AGAR,<4cm,0
OU-45-CP,AGAR,>4cm,0
OU-45-CP,AHUM,<4cm,0
OU-45-CP,AHUM,>4cm,0
OU-45-CP,ALAM,<4cm,0
OU-45-CP,ALAM,>4cm,0
OU-45-CP,CNAT,<4cm,0
OU-45-CP,CNAT,>4cm,0
OU-45-CP,DLAB,<4cm,0
OU-45-CP,DLAB,>4cm,0
OU-45-CP,DSTO,<4cm,1
OU-45-CP,DSTO,>4cm,0
OU-45-CP,EFAS,<4cm,0
OU-45-CP,EFAS,>4cm,0
OU-45-CP,HCUC,<4cm,0
OU-45-CP,HCUC,>4cm,0
OU-45-CP,MADR,<4cm,0
OU-45-CP,MADR,>4cm,0
OU-45-CP,MALI,<4cm,0
OU-45-CP,MALI,>4cm,0
OU-45-CP,MARE,<4cm,0
OU-45-CP,MARE,>4cm,0
OU-45-CP,MCAV,<4cm,7
OU-45-CP,MCAV,>4cm,1
OU-45-CP,MDEC,<4cm,0
OU-45-CP,MDEC,>4cm,1
OU-45-CP,MLAM,<4cm,0
OU-45-CP,MLAM,>4cm,0
OU-45-CP,MMEA,<4cm,0
OU-45-CP,MMEA,>4cm,1
OU-45-CP,MPHA,<4cm,0
OU-45-CP,MPHA,>4cm,1
OU-45-CP,MYCE,<4cm,0
OU-45-CP,MYCE,>4cm,0
OU-45-CP,OANN,<4cm,0
OU-45-CP,OANN,>4cm,0
OU-45-CP,ODIF,<4cm,0
OU-45-CP,ODIF,>4cm,0
OU-45-CP,OFAV,<4cm,0
OU-45-CP,OFAV,>4cm,0
OU-45-CP,PAST,<4cm,1
OU-45-CP,PAST,>4cm,7
OU-45-CP,PCLI,<4cm,0
OU-45-CP,PCLI,>4cm,0
OU-45-CP,PFUR,<4cm,0
OU-45-CP,PFUR,>4cm,0
OU-45-CP,PPOR,<4cm,0
OU-45-CP,PPOR,>4cm,0
OU-45-CP,PSTR,<4cm,0
OU-45-CP,PSTR,>4cm,0
OU-45-CP,SBOU,<4cm,0
OU-45-CP,SBOU,>4cm,0
OU-45-CP,SCOL,<4cm,0
OU-45-CP,SCOL,>4cm,0
OU-45-CP,SCUB,<4cm,0
OU-45-CP,SCUB,>4cm,0
OU-45-CP,SIDE,<4cm,6
OU-45-CP,SIDE,>4cm,0
OU-45-CP,SINT,<4cm,6
OU-45-CP,SINT,>4cm,10
OU-45-CP,SRAD,<4cm,0
OU-45-CP,SRAD,>4cm,0
OU-45-CP,SSID,<4cm,0
OU-45-CP,SSID,>4cm,6
OU-46-CP,AAGA,<4cm,0
OU-46-CP,AAGA,>4cm,1
OU-46-CP,ACER,<4cm,0
OU-46-CP,ACER,>4cm,0
OU-46-CP,AFRA,<4cm,0
OU-46-CP,AFRA,>4cm,0
OU-46-CP,AGAR,<4cm,0
OU-46-CP,AGAR,>4cm,0
OU-46-CP,AHUM,<4cm,0
OU-46-CP,AHUM,>4cm,0
OU-46-CP,ALAM,<4cm,0
OU-46-CP,ALAM,>4cm,0
OU-46-CP,CNAT,<4cm,0
OU-46-CP,CNAT,>4cm,0
OU-46-CP,DLAB,<4cm,0
OU-46-CP,DLAB,>4cm,0
OU-46-CP,DSTO,<4cm,1
OU-46-CP,DSTO,>4cm,0
OU-46-CP,EFAS,<4cm,1
OU-46-CP,EFAS,>4cm,0
OU-46-CP,HCUC,<4cm,0
OU-46-CP,HCUC,>4cm,0
OU-46-CP,MADR,<4cm,0
OU-46-CP,MADR,>4cm,0
OU-46-CP,MALI,<4cm,0
OU-46-CP,MALI,>4cm,0
OU-46-CP,MARE,<4cm,0
OU-46-CP,MARE,>4cm,0
OU-46-CP,MCAV,<4cm,4
OU-46-CP,MCAV,>4cm,5
OU-46-CP,MDEC,<4cm,0
OU-46-CP,MDEC,>4cm,2
OU-46-CP,MLAM,<4cm,0
OU-46-CP,MLAM,>4cm,0
OU-46-CP,MMEA,<4cm,0
OU-46-CP,MMEA,>4cm,0
OU-46-CP,MPHA,<4cm,0
OU-46-CP,MPHA,>4cm,0
OU-46-CP,MYCE,<4cm,0
OU-46-CP,MYCE,>4cm,0
OU-46-CP,OANN,<4cm,0
OU-46-CP,OANN,>4cm,0
OU-46-CP,ODIF,<4cm,0
OU-46-CP,ODIF,>4cm,0
OU-46-CP,OFAV,<4cm,0
OU-46-CP,OFAV,>4cm,0
OU-46-CP,PAST,<4cm,3
OU-46-CP,PAST,>4cm,9
OU-46-CP,PCLI,<4cm,0
OU-46-CP,PCLI,>4cm,0
OU-46-CP,PFUR,<4cm,0
OU-46-CP,PFUR,>4cm,0
OU-46-CP,PPOR,<4cm,0
OU-46-CP,PPOR,>4cm,0
OU-46-CP,PSTR,<4cm,0
OU-46-CP,PSTR,>4cm,0
OU-46-CP,SBOU,<4cm,0
OU-46-CP,SBOU,>4cm,0
OU-46-CP,SCOL,<4cm,0
OU-46-CP,SCOL,>4cm,0
OU-46-CP,SCUB,<4cm,1
OU-46-CP,SCUB,>4cm,0
OU-46-CP,SIDE,<4cm,9
OU-46-CP,SIDE,>4cm,0
OU-46-CP,SINT,<4cm,4
OU-46-CP,SINT,>4cm,7
OU-46-CP,SRAD,<4cm,0
OU-46-CP,SRAD,>4cm,0
OU-46-CP,SSID,<4cm,1
OU-46-CP,SSID,>4cm,8
OU-47-CP,AAGA,<4cm,0
OU-47-CP,AAGA,>4cm,0
OU-47-CP,ACER,<4cm,0
OU-47-CP,ACER,>4cm,0
OU-47-CP,AFRA,<4cm,0
OU-47-CP,AFRA,>4cm,0
OU-47-CP,AGAR,<4cm,0
OU-47-CP,AGAR,>4cm,0
OU-47-CP,AHUM,<4cm,0
OU-47-CP,AHUM,>4cm,0
OU-47-CP,ALAM,<4cm,0
OU-47-CP,ALAM,>4cm,0
OU-47-CP,CNAT,<4cm,0
OU-47-CP,CNAT,>4cm,0
OU-47-CP,DLAB,<4cm,0
OU-47-CP,DLAB,>4cm,0
OU-47-CP,DSTO,<4cm,0
OU-47-CP,DSTO,>4cm,0
OU-47-CP,EFAS,<4cm,0
OU-47-CP,EFAS,>4cm,0
OU-47-CP,HCUC,<4cm,0
OU-47-CP,HCUC,>4cm,0
OU-47-CP,MADR,<4cm,0
OU-47-CP,MADR,>4cm,0
OU-47-CP,MALI,<4cm,0
OU-47-CP,MALI,>4cm,0
OU-47-CP,MARE,<4cm,0
OU-47-CP,MARE,>4cm,0
OU-47-CP,MCAV,<4cm,1
OU-47-CP,MCAV,>4cm,3
OU-47-CP,MDEC,<4cm,1
OU-47-CP,MDEC,>4cm,1
OU-47-CP,MLAM,<4cm,0
OU-47-CP,MLAM,>4cm,0
OU-47-CP,MMEA,<4cm,0
OU-47-CP,MMEA,>4cm,0
OU-47-CP,MPHA,<4cm,0
OU-47-CP,MPHA,>4cm,0
OU-47-CP,MYCE,<4cm,0
OU-47-CP,MYCE,>4cm,0
OU-47-CP,OANN,<4cm,0
OU-47-CP,OANN,>4cm,0
OU-47-CP,ODIF,<4cm,0
OU-47-CP,ODIF,>4cm,0
OU-47-CP,OFAV,<4cm,0
OU-47-CP,OFAV,>4cm,0
OU-47-CP,PAST,<4cm,0
OU-47-CP,PAST,>4cm,6
OU-47-CP,PCLI,<4cm,0
OU-47-CP,PCLI,>4cm,0
OU-47-CP,PFUR,<4cm,0
OU-47-CP,PFUR,>4cm,0
OU-47-CP,PPOR,<4cm,0
OU-47-CP,PPOR,>4cm,0
OU-47-CP,PSTR,<4cm,0
OU-47-CP,PSTR,>4cm,0
OU-47-CP,SBOU,<4cm,0
OU-47-CP,SBOU,>4cm,0
OU-47-CP,SCOL,<4cm,0
OU-47-CP,SCOL,>4cm,0
OU-47-CP,SCUB,<4cm,0
OU-47-CP,SCUB,>4cm,0
OU-47-CP,SIDE,<4cm,8
OU-47-CP,SIDE,>4cm,0
OU-47-CP,SINT,<4cm,3
OU-47-CP,SINT,>4cm,9
OU-47-CP,SRAD,<4cm,0
OU-47-CP,SRAD,>4cm,0
OU-47-CP,SSID,<4cm,0
OU-47-CP,SSID,>4cm,5
OU-48-CP,AAGA,<4cm,0
OU-48-CP,AAGA,>4cm,1
OU-48-CP,ACER,<4cm,0
OU-48-CP,ACER,>4cm,0
OU-48-CP,AFRA,<4cm,0
OU-48-CP,AFRA,>4cm,0
OU-48-CP,AGAR,<4cm,0
OU-48-CP,AGAR,>4cm,0
OU-48-CP,AHUM,<4cm,0
OU-48-CP,AHUM,>4cm,0
OU-48-CP,ALAM,<4cm,0
OU-48-CP,ALAM,>4cm,0
OU-48-CP,CNAT,<4cm,0
OU-48-CP,CNAT,>4cm,0
OU-48-CP,DLAB,<4cm,0
OU-48-CP,DLAB,>4cm,0
OU-48-CP,DSTO,<4cm,0
OU-48-CP,DSTO,>4cm,0
OU-48-CP,EFAS,<4cm,0
OU-48-CP,EFAS,>4cm,0
OU-48-CP,HCUC,<4cm,0
OU-48-CP,HCUC,>4cm,0
OU-48-CP,MADR,<4cm,0
OU-48-CP,MADR,>4cm,0
OU-48-CP,MALI,<4cm,0
OU-48-CP,MALI,>4cm,0
OU-48-CP,MARE,<4cm,0
OU-48-CP,MARE,>4cm,0
OU-48-CP,MCAV,<4cm,2
OU-48-CP,MCAV,>4cm,3
OU-48-CP,MDEC,<4cm,1
OU-48-CP,MDEC,>4cm,0
OU-48-CP,MLAM,<4cm,0
OU-48-CP,MLAM,>4cm,0
OU-48-CP,MMEA,<4cm,0
OU-48-CP,MMEA,>4cm,0
OU-48-CP,MPHA,<4cm,0
OU-48-CP,MPHA,>4cm,0
OU-48-CP,MYCE,<4cm,0
OU-48-CP,MYCE,>4cm,0
OU-48-CP,OANN,<4cm,0
OU-48-CP,OANN,>4cm,0
OU-48-CP,ODIF,<4cm,0
OU-48-CP,ODIF,>4cm,0
OU-48-CP,OFAV,<4cm,0
OU-48-CP,OFAV,>4cm,0
OU-48-CP,PAST,<4cm,0
OU-48-CP,PAST,>4cm,4
OU-48-CP,PCLI,<4cm,0
OU-48-CP,PCLI,>4cm,0
OU-48-CP,PFUR,<4cm,0
OU-48-CP,PFUR,>4cm,0
OU-48-CP,PPOR,<4cm,0
OU-48-CP,PPOR,>4cm,0
OU-48-CP,PSTR,<4cm,1
OU-48-CP,PSTR,>4cm,0
OU-48-CP,SBOU,<4cm,0
OU-48-CP,SBOU,>4cm,0
OU-48-CP,SCOL,<4cm,0
OU-48-CP,SCOL,>4cm,0
OU-48-CP,SCUB,<4cm,0
OU-48-CP,SCUB,>4cm,0
OU-48-CP,SIDE,<4cm,4
OU-48-CP,SIDE,>4cm,0
OU-48-CP,SINT,<4cm,7
OU-48-CP,SINT,>4cm,3
OU-48-CP,SRAD,<4cm,0
OU-48-CP,SRAD,>4cm,0
OU-48-CP,SSID,<4cm,0
OU-48-CP,SSID,>4cm,3
OU-49-CP,AAGA,<4cm,0
OU-49-CP,AAGA,>4cm,0
OU-49-CP,ACER,<4cm,0
OU-49-CP,ACER,>4cm,0
OU-49-CP,AFRA,<4cm,0
OU-49-CP,AFRA,>4cm,0
OU-49-CP,AGAR,<4cm,0
OU-49-CP,AGAR,>4cm,0
OU-49-CP,AHUM,<4cm,0
OU-49-CP,AHUM,>4cm,0
OU-49-CP,ALAM,<4cm,0
OU-49-CP,ALAM,>4cm,0
OU-49-CP,CNAT,<4cm,0
OU-49-CP,CNAT,>4cm,0
OU-49-CP,DLAB,<4cm,0
OU-49-CP,DLAB,>4cm,0
OU-49-CP,DSTO,<4cm,1
OU-49-CP,DSTO,>4cm,0
OU-49-CP,EFAS,<4cm,1
OU-49-CP,EFAS,>4cm,0
OU-49-CP,HCUC,<4cm,0
OU-49-CP,HCUC,>4cm,0
OU-49-CP,MADR,<4cm,0
OU-49-CP,MADR,>4cm,0
OU-49-CP,MALI,<4cm,0
OU-49-CP,MALI,>4cm,0
OU-49-CP,MARE,<4cm,0
OU-49-CP,MARE,>4cm,0
OU-49-CP,MCAV,<4cm,5
OU-49-CP,MCAV,>4cm,3
OU-49-CP,MDEC,<4cm,0
OU-49-CP,MDEC,>4cm,0
OU-49-CP,MLAM,<4cm,0
OU-49-CP,MLAM,>4cm,0
OU-49-CP,MMEA,<4cm,0
OU-49-CP,MMEA,>4cm,0
OU-49-CP,MPHA,<4cm,0
OU-49-CP,MPHA,>4cm,0
OU-49-CP,MYCE,<4cm,0
OU-49-CP,MYCE,>4cm,0
OU-49-CP,OANN,<4cm,0
OU-49-CP,OANN,>4cm,0
OU-49-CP,ODIF,<4cm,0
OU-49-CP,ODIF,>4cm,0
OU-49-CP,OFAV,<4cm,0
OU-49-CP,OFAV,>4cm,0
OU-49-CP,PAST,<4cm,2
OU-49-CP,PAST,>4cm,7
OU-49-CP,PCLI,<4cm,0
OU-49-CP,PCLI,>4cm,0
OU-49-CP,PFUR,<4cm,0
OU-49-CP,PFUR,>4cm,0
OU-49-CP,PPOR,<4cm,0
OU-49-CP,PPOR,>4cm,1
OU-49-CP,PSTR,<4cm,0
OU-49-CP,PSTR,>4cm,1
OU-49-CP,SBOU,<4cm,0
OU-49-CP,SBOU,>4cm,0
OU-49-CP,SCOL,<4cm,0
OU-49-CP,SCOL,>4cm,0
OU-49-CP,SCUB,<4cm,0
OU-49-CP,SCUB,>4cm,0
OU-49-CP,SIDE,<4cm,1
OU-49-CP,SIDE,>4cm,0
OU-49-CP,SINT,<4cm,1
OU-49-CP,SINT,>4cm,8
OU-49-CP,SRAD,<4cm,0
OU-49-CP,SRAD,>4cm,1
OU-49-CP,SSID,<4cm,0
OU-49-CP,SSID,>4cm,1
OU-50-CP,AAGA,<4cm,0
OU-50-CP,AAGA,>4cm,0
OU-50-CP,ACER,<4cm,0
OU-50-CP,ACER,>4cm,0
OU-50-CP,AFRA,<4cm,0
OU-50-CP,AFRA,>4cm,0
OU-50-CP,AGAR,<4cm,0
OU-50-CP,AGAR,>4cm,0
OU-50-CP,AHUM,<4cm,0
OU-50-CP,AHUM,>4cm,0
OU-50-CP,ALAM,<4cm,0
OU-50-CP,ALAM,>4cm,0
OU-50-CP,CNAT,<4cm,0
OU-50-CP,CNAT,>4cm,0
OU-50-CP,DLAB,<4cm,0
OU-50-CP,DLAB,>4cm,0
OU-50-CP,DSTO,<4cm,0
OU-50-CP,DSTO,>4cm,2
OU-50-CP,EFAS,<4cm,0
OU-50-CP,EFAS,>4cm,0
OU-50-CP,HCUC,<4cm,0
OU-50-CP,HCUC,>4cm,0
OU-50-CP,MADR,<4cm,0
OU-50-CP,MADR,>4cm,0
OU-50-CP,MALI,<4cm,0
OU-50-CP,MALI,>4cm,0
OU-50-CP,MARE,<4cm,0
OU-50-CP,MARE,>4cm,0
OU-50-CP,MCAV,<4cm,5
OU-50-CP,MCAV,>4cm,5
OU-50-CP,MDEC,<4cm,0
OU-50-CP,MDEC,>4cm,1
OU-50-CP,MLAM,<4cm,0
OU-50-CP,MLAM,>4cm,0
OU-50-CP,MMEA,<4cm,0
OU-50-CP,MMEA,>4cm,0
OU-50-CP,MPHA,<4cm,0
OU-50-CP,MPHA,>4cm,0
OU-50-CP,MYCE,<4cm,0
OU-50-CP,MYCE,>4cm,0
OU-50-CP,OANN,<4cm,0
OU-50-CP,OANN,>4cm,0
OU-50-CP,ODIF,<4cm,0
OU-50-CP,ODIF,>4cm,0
OU-50-CP,OFAV,<4cm,0
OU-50-CP,OFAV,>4cm,0
OU-50-CP,PAST,<4cm,0
OU-50-CP,PAST,>4cm,3
OU-50-CP,PCLI,<4cm,0
OU-50-CP,PCLI,>4cm,0
OU-50-CP,PFUR,<4cm,0
OU-50-CP,PFUR,>4cm,0
OU-50-CP,PPOR,<4cm,0
OU-50-CP,PPOR,>4cm,0
OU-50-CP,PSTR,<4cm,0
OU-50-CP,PSTR,>4cm,0
OU-50-CP,SBOU,<4cm,0
OU-50-CP,SBOU,>4cm,0
OU-50-CP,SCOL,<4cm,0
OU-50-CP,SCOL,>4cm,0
OU-50-CP,SCUB,<4cm,0
OU-50-CP,SCUB,>4cm,0
OU-50-CP,SIDE,<4cm,2
OU-50-CP,SIDE,>4cm,0
OU-50-CP,SINT,<4cm,1
OU-50-CP,SINT,>4cm,5
OU-50-CP,SRAD,<4cm,0
OU-50-CP,SRAD,>4cm,0
OU-50-CP,SSID,<4cm,0
OU-50-CP,SSID,>4cm,2
OU-51-LR,AAGA,<4cm,1
OU-51-LR,AAGA,>4cm,1
OU-51-LR,ACER,<4cm,0
OU-51-LR,ACER,>4cm,0
OU-51-LR,AFRA,<4cm,0
OU-51-LR,AFRA,>4cm,0
OU-51-LR,AGAR,<4cm,0
OU-51-LR,AGAR,>4cm,0
OU-51-LR,AHUM,<4cm,0
OU-51-LR,AHUM,>4cm,0
OU-51-LR,ALAM,<4cm,0
OU-51-LR,ALAM,>4cm,0
OU-51-LR,CNAT,<4cm,0
OU-51-LR,CNAT,>4cm,0
OU-51-LR,DLAB,<4cm,0
OU-51-LR,DLAB,>4cm,0
OU-51-LR,DSTO,<4cm,0
OU-51-LR,DSTO,>4cm,1
OU-51-LR,EFAS,<4cm,0
OU-51-LR,EFAS,>4cm,1
OU-51-LR,HCUC,<4cm,0
OU-51-LR,HCUC,>4cm,0
OU-51-LR,MADR,<4cm,0
OU-51-LR,MADR,>4cm,0
OU-51-LR,MALI,<4cm,0
OU-51-LR,MALI,>4cm,0
OU-51-LR,MARE,<4cm,0
OU-51-LR,MARE,>4cm,0
OU-51-LR,MCAV,<4cm,1
OU-51-LR,MCAV,>4cm,5
OU-51-LR,MDEC,<4cm,0
OU-51-LR,MDEC,>4cm,3
OU-51-LR,MLAM,<4cm,0
OU-51-LR,MLAM,>4cm,0
OU-51-LR,MMEA,<4cm,0
OU-51-LR,MMEA,>4cm,2
OU-51-LR,MPHA,<4cm,0
OU-51-LR,MPHA,>4cm,0
OU-51-LR,MYCE,<4cm,0
OU-51-LR,MYCE,>4cm,0
OU-51-LR,OANN,<4cm,0
OU-51-LR,OANN,>4cm,0
